Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1,2,1,0.01,0,2
3,1,3,1,0.01,0,3
100,1,88,50,0.25,12,88
200,1,175,100,0.5,25,175
2000,1,1802,1000,5.0,198,1802
3000,1,2681,1000,5.0,319,2681
2,2,2,1,0.01,0,2
3,2,3,1,0.01,0,3
100,2,92,50,0.25,8,92
200,2,183,100,0.5,17,183
2000,2,1796,1000,5.0,204,1796
3000,2,2701,1094,5.47,299,2701
2,3,1,1,0.01,1,1
3,3,1,1,0.01,2,1
100,3,88,50,0.25,12,88
200,3,177,100,0.5,23,177
2000,3,1801,1000,5.0,199,1801
3000,3,2691,1612,8.06,309,2691
2,4,2,1,0.01,0,2
3,4,3,1,0.01,0,3
100,4,87,50,0.25,13,87
200,4,181,100,0.5,19,181
2000,4,1815,1000,5.0,185,1815
3000,4,2724,1000,5.0,276,2724
2,5,1,1,0.01,1,1
3,5,2,1,0.01,1,2
100,5,90,50,0.25,10,90
200,5,179,100,0.5,21,179
2000,5,1815,1000,5.0,185,1815
3000,5,2704,1143,5.71,296,2704
2,6,2,1,0.01,0,2
3,6,3,1,0.01,0,3
100,6,83,50,0.25,17,83
200,6,173,100,0.5,27,173
2000,6,1802,1000,5.0,198,1802
3000,6,2710,1000,5.0,290,2710
2,7,2,1,0.01,0,2
3,7,3,1,0.01,0,3
100,7,84,50,0.25,16,84
200,7,172,100,0.5,28,172
2000,7,1810,1000,5.0,190,1810
3000,7,2702,1992,9.96,298,2702
2,8,2,1,0.01,0,2
3,8,3,1,0.01,0,3
100,8,91,50,0.25,9,91
200,8,182,100,0.5,18,182
2000,8,1791,1000,5.0,209,1791
3000,8,2673,1385,6.92,327,2673
2,9,2,1,0.01,0,2
3,9,2,1,0.01,1,2
100,9,86,50,0.25,14,86
200,9,179,100,0.5,21,179
2000,9,1807,1000,5.0,193,1807
3000,9,2701,1291,6.45,299,2701
2,10,2,1,0.01,0,2
3,10,3,1,0.01,0,3
100,10,94,50,0.25,6,94
200,10,180,100,0.5,20,180
2000,10,1807,1000,5.0,193,1807
3000,10,2703,1112,5.56,297,2703
2,11,2,1,0.01,0,2
3,11,3,1,0.01,0,3
100,11,89,50,0.25,11,89
200,11,176,100,0.5,24,176
2000,11,1779,1000,5.0,221,1779
3000,11,2678,2000,10.0,322,2678
2,12,2,1,0.01,0,2
3,12,3,1,0.01,0,3
100,12,94,50,0.25,6,94
200,12,184,100,0.5,16,184
2000,12,1797,1000,5.0,203,1797
3000,12,2689,1000,5.0,311,2689
2,13,2,1,0.01,0,2
3,13,3,1,0.01,0,3
100,13,89,50,0.25,11,89
200,13,183,100,0.5,17,183
2000,13,1784,1000,5.0,216,1784
3000,13,2674,2000,10.0,326,2674
2,14,2,1,0.01,0,2
3,14,3,1,0.01,0,3
100,14,91,50,0.25,9,91
200,14,183,100,0.5,17,183
2000,14,1808,1000,5.0,192,1808
3000,14,2720,2000,10.0,280,2720
2,15,2,1,0.01,0,2
3,15,3,1,0.01,0,3
100,15,84,50,0.25,16,84
200,15,177,100,0.5,23,177
2000,15,1802,1000,5.0,198,1802
3000,15,2699,2000,10.0,301,2699
2,16,2,1,0.01,0,2
3,16,3,1,0.01,0,3
100,16,88,50,0.25,12,88
200,16,181,100,0.5,19,181
2000,16,1787,1000,5.0,213,1787
3000,16,2678,2000,10.0,322,2678
2,17,2,1,0.01,0,2
3,17,3,1,0.01,0,3
100,17,88,50,0.25,12,88
200,17,175,100,0.5,25,175
2000,17,1809,1000,5.0,191,1809
3000,17,2711,1364,6.82,289,2711
2,18,2,1,0.01,0,2
3,18,3,1,0.01,0,3
100,18,84,50,0.25,16,84
200,18,170,100,0.5,30,170
2000,18,1795,1000,5.0,205,1795
3000,18,2694,1202,6.01,306,2694
2,19,2,1,0.01,0,2
3,19,3,1,0.01,0,3
100,19,86,50,0.25,14,86
200,19,173,100,0.5,27,173
2000,19,1791,1000,5.0,209,1791
3000,19,2696,1000,5.0,304,2696
2,20,2,1,0.01,0,2
3,20,3,1,0.01,0,3
100,20,95,50,0.25,5,95
200,20,180,100,0.5,20,180
2000,20,1797,1000,5.0,203,1797
3000,20,2695,1000,5.0,305,2695
2,21,1,1,0.01,1,1
3,21,2,1,0.01,1,2
100,21,90,50,0.25,10,90
200,21,177,100,0.5,23,177
2000,21,1806,1000,5.0,194,1806
3000,21,2699,1535,7.67,301,2699
2,22,2,1,0.01,0,2
3,22,3,1,0.01,0,3
100,22,94,50,0.25,6,94
200,22,187,100,0.5,13,187
2000,22,1802,1000,5.0,198,1802
3000,22,2680,1611,8.05,320,2680
2,23,2,1,0.01,0,2
3,23,3,1,0.01,0,3
100,23,93,50,0.25,7,93
200,23,175,100,0.5,25,175
2000,23,1796,1000,5.0,204,1796
3000,23,2685,1700,8.5,315,2685
2,24,1,1,0.01,1,1
3,24,2,1,0.01,1,2
100,24,90,50,0.25,10,90
200,24,178,100,0.5,22,178
2000,24,1794,1000,5.0,206,1794
3000,24,2691,1000,5.0,309,2691
2,25,2,1,0.01,0,2
3,25,3,1,0.01,0,3
100,25,91,50,0.25,9,91
200,25,174,100,0.5,26,174
2000,25,1799,1000,5.0,201,1799
3000,25,2699,1000,5.0,301,2699
2,26,2,1,0.01,0,2
3,26,3,1,0.01,0,3
100,26,89,50,0.25,11,89
200,26,181,100,0.5,19,181
2000,26,1787,1000,5.0,213,1787
3000,26,2673,1789,8.94,327,2673
2,27,1,1,0.01,1,1
3,27,2,1,0.01,1,2
100,27,90,50,0.25,10,90
200,27,180,100,0.5,20,180
2000,27,1793,1000,5.0,207,1793
3000,27,2681,1000,5.0,319,2681
2,28,2,1,0.01,0,2
3,28,2,1,0.01,1,2
100,28,89,50,0.25,11,89
200,28,176,100,0.5,24,176
2000,28,1799,1000,5.0,201,1799
3000,28,2708,1000,5.0,292,2708
2,29,1,1,0.01,1,1
3,29,2,1,0.01,1,2
100,29,89,50,0.25,11,89
200,29,179,100,0.5,21,179
2000,29,1801,1000,5.0,199,1801
3000,29,2701,1000,5.0,299,2701
2,30,2,1,0.01,0,2
3,30,3,1,0.01,0,3
100,30,87,50,0.25,13,87
200,30,176,100,0.5,24,176
2000,30,1789,1000,5.0,211,1789
3000,30,2691,1000,5.0,309,2691
2,31,2,1,0.01,0,2
3,31,3,1,0.01,0,3
100,31,87,50,0.25,13,87
200,31,172,100,0.5,28,172
2000,31,1795,1000,5.0,205,1795
3000,31,2687,2000,10.0,313,2687
2,32,2,1,0.01,0,2
3,32,3,1,0.01,0,3
100,32,89,50,0.25,11,89
200,32,180,100,0.5,20,180
2000,32,1816,1000,5.0,184,1816
3000,32,2707,1985,9.93,293,2707
2,33,2,1,0.01,0,2
3,33,2,1,0.01,1,2
100,33,91,50,0.25,9,91
200,33,178,100,0.5,22,178
2000,33,1829,1000,5.0,171,1829
3000,33,2733,1968,9.84,267,2733
2,34,1,1,0.01,1,1
3,34,2,1,0.01,1,2
100,34,81,50,0.25,19,81
200,34,171,100,0.5,29,171
2000,34,1785,1000,5.0,215,1785
3000,34,2663,1967,9.84,337,2663
2,35,2,1,0.01,0,2
3,35,3,1,0.01,0,3
100,35,94,50,0.25,6,94
200,35,184,100,0.5,16,184
2000,35,1790,1000,5.0,210,1790
3000,35,2699,1940,9.7,301,2699
2,36,1,1,0.01,1,1
3,36,1,1,0.01,2,1
100,36,89,50,0.25,11,89
200,36,181,100,0.5,19,181
2000,36,1800,1000,5.0,200,1800
3000,36,2700,1000,5.0,300,2700
2,37,1,1,0.01,1,1
3,37,2,1,0.01,1,2
100,37,87,50,0.25,13,87
200,37,180,100,0.5,20,180
2000,37,1793,1000,5.0,207,1793
3000,37,2700,1948,9.74,300,2700
2,38,2,1,0.01,0,2
3,38,3,1,0.01,0,3
100,38,90,50,0.25,10,90
200,38,181,100,0.5,19,181
2000,38,1786,1000,5.0,214,1786
3000,38,2663,2000,10.0,337,2663
2,39,1,1,0.01,1,1
3,39,2,1,0.01,1,2
100,39,89,50,0.25,11,89
200,39,179,100,0.5,21,179
2000,39,1772,1000,5.0,228,1772
3000,39,2681,1000,5.0,319,2681
2,40,1,1,0.01,1,1
3,40,2,1,0.01,1,2
100,40,85,50,0.25,15,85
200,40,175,100,0.5,25,175
2000,40,1798,1000,5.0,202,1798
3000,40,2703,2000,10.0,297,2703
2,41,2,1,0.01,0,2
3,41,3,1,0.01,0,3
100,41,88,50,0.25,12,88
200,41,174,100,0.5,26,174
2000,41,1802,1000,5.0,198,1802
3000,41,2694,1000,5.0,306,2694
2,42,1,1,0.01,1,1
3,42,2,1,0.01,1,2
100,42,85,50,0.25,15,85
200,42,176,100,0.5,24,176
2000,42,1779,1000,5.0,221,1779
3000,42,2669,1000,5.0,331,2669
2,43,2,1,0.01,0,2
3,43,2,1,0.01,1,2
100,43,91,50,0.25,9,91
200,43,182,100,0.5,18,182
2000,43,1771,1000,5.0,229,1771
3000,43,2676,1000,5.0,324,2676
2,44,2,1,0.01,0,2
3,44,3,1,0.01,0,3
100,44,90,50,0.25,10,90
200,44,180,100,0.5,20,180
2000,44,1801,1000,5.0,199,1801
3000,44,2702,1000,5.0,298,2702
2,45,2,1,0.01,0,2
3,45,3,1,0.01,0,3
100,45,93,50,0.25,7,93
200,45,184,100,0.5,16,184
2000,45,1799,1000,5.0,201,1799
3000,45,2695,1017,5.08,305,2695
2,46,2,1,0.01,0,2
3,46,3,1,0.01,0,3
100,46,89,50,0.25,11,89
200,46,177,100,0.5,23,177
2000,46,1797,1000,5.0,203,1797
3000,46,2694,1013,5.06,306,2694
2,47,1,1,0.01,1,1
3,47,2,1,0.01,1,2
100,47,92,50,0.25,8,92
200,47,185,100,0.5,15,185
2000,47,1783,1000,5.0,217,1783
3000,47,2682,2000,10.0,318,2682
2,48,2,1,0.01,0,2
3,48,3,1,0.01,0,3
100,48,93,50,0.25,7,93
200,48,185,100,0.5,15,185
2000,48,1812,1000,5.0,188,1812
3000,48,2715,1343,6.71,285,2715
2,49,2,1,0.01,0,2
3,49,3,1,0.01,0,3
100,49,82,50,0.25,18,82
200,49,169,100,0.5,31,169
2000,49,1788,1000,5.0,212,1788
3000,49,2682,2000,10.0,318,2682
2,50,1,1,0.01,1,1
3,50,2,1,0.01,1,2
100,50,92,50,0.25,8,92
200,50,182,100,0.5,18,182
2000,50,1800,1000,5.0,200,1800
3000,50,2698,1000,5.0,302,2698
2,51,2,1,0.01,0,2
3,51,3,1,0.01,0,3
100,51,87,50,0.25,13,87
200,51,179,100,0.5,21,179
2000,51,1796,1000,5.0,204,1796
3000,51,2697,1000,5.0,303,2697
2,52,2,1,0.01,0,2
3,52,3,1,0.01,0,3
100,52,91,50,0.25,9,91
200,52,182,100,0.5,18,182
2000,52,1807,1000,5.0,193,1807
3000,52,2708,1000,5.0,292,2708
2,53,2,1,0.01,0,2
3,53,3,1,0.01,0,3
100,53,90,50,0.25,10,90
200,53,180,100,0.5,20,180
2000,53,1790,1000,5.0,210,1790
3000,53,2689,2000,10.0,311,2689
2,54,2,1,0.01,0,2
3,54,3,1,0.01,0,3
100,54,93,50,0.25,7,93
200,54,185,100,0.5,15,185
2000,54,1810,1000,5.0,190,1810
3000,54,2692,1196,5.98,308,2692
2,55,2,1,0.01,0,2
3,55,3,1,0.01,0,3
100,55,87,50,0.25,13,87
200,55,177,100,0.5,23,177
2000,55,1793,1000,5.0,207,1793
3000,55,2697,1053,5.26,303,2697
2,56,1,1,0.01,1,1
3,56,2,1,0.01,1,2
100,56,89,50,0.25,11,89
200,56,178,100,0.5,22,178
2000,56,1796,1000,5.0,204,1796
3000,56,2718,1000,5.0,282,2718
2,57,1,1,0.01,1,1
3,57,2,1,0.01,1,2
100,57,86,50,0.25,14,86
200,57,176,100,0.5,24,176
2000,57,1797,1000,5.0,203,1797
3000,57,2710,1000,5.0,290,2710
2,58,1,1,0.01,1,1
3,58,2,1,0.01,1,2
100,58,89,50,0.25,11,89
200,58,181,100,0.5,19,181
2000,58,1785,1000,5.0,215,1785
3000,58,2681,2000,10.0,319,2681
2,59,2,1,0.01,0,2
3,59,3,1,0.01,0,3
100,59,90,50,0.25,10,90
200,59,178,100,0.5,22,178
2000,59,1801,1000,5.0,199,1801
3000,59,2697,1697,8.48,303,2697
2,60,2,1,0.01,0,2
3,60,3,1,0.01,0,3
100,60,93,50,0.25,7,93
200,60,184,100,0.5,16,184
2000,60,1806,1000,5.0,194,1806
3000,60,2717,1000,5.0,283,2717
2,61,2,1,0.01,0,2
3,61,3,1,0.01,0,3
100,61,89,50,0.25,11,89
200,61,178,100,0.5,22,178
2000,61,1797,1000,5.0,203,1797
3000,61,2706,1000,5.0,294,2706
2,62,2,1,0.01,0,2
3,62,3,1,0.01,0,3
100,62,96,50,0.25,4,96
200,62,181,100,0.5,19,181
2000,62,1773,1000,5.0,227,1773
3000,62,2650,2000,10.0,350,2650
2,63,2,1,0.01,0,2
3,63,3,1,0.01,0,3
100,63,87,50,0.25,13,87
200,63,180,100,0.5,20,180
2000,63,1798,1000,5.0,202,1798
3000,63,2688,1976,9.88,312,2688
2,64,2,1,0.01,0,2
3,64,3,1,0.01,0,3
100,64,88,50,0.25,12,88
200,64,177,100,0.5,23,177
2000,64,1756,1000,5.0,244,1756
3000,64,2658,1000,5.0,342,2658
2,65,2,1,0.01,0,2
3,65,3,1,0.01,0,3
100,65,88,50,0.25,12,88
200,65,180,100,0.5,20,180
2000,65,1828,1000,5.0,172,1828
3000,65,2723,1000,5.0,277,2723
2,66,2,1,0.01,0,2
3,66,3,1,0.01,0,3
100,66,91,50,0.25,9,91
200,66,183,100,0.5,17,183
2000,66,1807,1000,5.0,193,1807
3000,66,2707,1000,5.0,293,2707
2,67,2,1,0.01,0,2
3,67,3,1,0.01,0,3
100,67,88,50,0.25,12,88
200,67,177,100,0.5,23,177
2000,67,1794,1000,5.0,206,1794
3000,67,2682,1931,9.66,318,2682
2,68,2,1,0.01,0,2
3,68,2,1,0.01,1,2
100,68,91,50,0.25,9,91
200,68,175,100,0.5,25,175
2000,68,1786,1000,5.0,214,1786
3000,68,2677,2000,10.0,323,2677
2,69,2,1,0.01,0,2
3,69,2,1,0.01,1,2
100,69,93,50,0.25,7,93
200,69,185,100,0.5,15,185
2000,69,1799,1000,5.0,201,1799
3000,69,2699,1000,5.0,301,2699
2,70,1,1,0.01,1,1
3,70,2,1,0.01,1,2
100,70,88,50,0.25,12,88
200,70,178,100,0.5,22,178
2000,70,1774,1000,5.0,226,1774
3000,70,2670,2000,10.0,330,2670
2,71,2,1,0.01,0,2
3,71,3,1,0.01,0,3
100,71,86,50,0.25,14,86
200,71,174,100,0.5,26,174
2000,71,1783,1000,5.0,217,1783
3000,71,2679,1000,5.0,321,2679
2,72,2,1,0.01,0,2
3,72,3,1,0.01,0,3
100,72,91,50,0.25,9,91
200,72,180,100,0.5,20,180
2000,72,1770,1000,5.0,230,1770
3000,72,2671,1000,5.0,329,2671
2,73,2,1,0.01,0,2
3,73,3,1,0.01,0,3
100,73,91,50,0.25,9,91
200,73,177,100,0.5,23,177
2000,73,1782,1000,5.0,218,1782
3000,73,2679,1000,5.0,321,2679
2,74,2,1,0.01,0,2
3,74,2,1,0.01,1,2
100,74,89,50,0.25,11,89
200,74,180,100,0.5,20,180
2000,74,1803,1000,5.0,197,1803
3000,74,2699,1810,9.05,301,2699
2,75,2,1,0.01,0,2
3,75,3,1,0.01,0,3
100,75,87,50,0.25,13,87
200,75,174,100,0.5,26,174
2000,75,1812,1000,5.0,188,1812
3000,75,2711,1000,5.0,289,2711
2,76,2,1,0.01,0,2
3,76,3,1,0.01,0,3
100,76,90,50,0.25,10,90
200,76,185,100,0.5,15,185
2000,76,1786,1000,5.0,214,1786
3000,76,2672,1068,5.34,328,2672
2,77,1,1,0.01,1,1
3,77,2,1,0.01,1,2
100,77,85,50,0.25,15,85
200,77,175,100,0.5,25,175
2000,77,1800,1000,5.0,200,1800
3000,77,2689,1145,5.72,311,2689
2,78,2,1,0.01,0,2
3,78,3,1,0.01,0,3
100,78,86,50,0.25,14,86
200,78,175,100,0.5,25,175
2000,78,1790,1000,5.0,210,1790
3000,78,2702,1000,5.0,298,2702
2,79,2,1,0.01,0,2
3,79,2,1,0.01,1,2
100,79,91,50,0.25,9,91
200,79,187,100,0.5,13,187
2000,79,1800,1000,5.0,200,1800
3000,79,2696,1003,5.01,304,2696
2,80,2,1,0.01,0,2
3,80,3,1,0.01,0,3
100,80,93,50,0.25,7,93
200,80,184,100,0.5,16,184
2000,80,1802,1000,5.0,198,1802
3000,80,2706,1000,5.0,294,2706
2,81,2,1,0.01,0,2
3,81,3,1,0.01,0,3
100,81,88,50,0.25,12,88
200,81,178,100,0.5,22,178
2000,81,1808,1000,5.0,192,1808
3000,81,2711,1000,5.0,289,2711
2,82,2,1,0.01,0,2
3,82,3,1,0.01,0,3
100,82,87,50,0.25,13,87
200,82,181,100,0.5,19,181
2000,82,1771,1000,5.0,229,1771
3000,82,2670,2000,10.0,330,2670
2,83,2,1,0.01,0,2
3,83,3,1,0.01,0,3
100,83,90,50,0.25,10,90
200,83,177,100,0.5,23,177
2000,83,1778,1000,5.0,222,1778
3000,83,2657,1955,9.78,343,2657
2,84,2,1,0.01,0,2
3,84,3,1,0.01,0,3
100,84,92,50,0.25,8,92
200,84,182,100,0.5,18,182
2000,84,1809,1000,5.0,191,1809
3000,84,2686,1203,6.01,314,2686
2,85,2,1,0.01,0,2
3,85,3,1,0.01,0,3
100,85,91,50,0.25,9,91
200,85,183,100,0.5,17,183
2000,85,1804,1000,5.0,196,1804
3000,85,2711,1000,5.0,289,2711
2,86,2,1,0.01,0,2
3,86,3,1,0.01,0,3
100,86,96,50,0.25,4,96
200,86,185,100,0.5,15,185
2000,86,1791,1000,5.0,209,1791
3000,86,2683,2000,10.0,317,2683
2,87,2,1,0.01,0,2
3,87,3,1,0.01,0,3
100,87,95,50,0.25,5,95
200,87,180,100,0.5,20,180
2000,87,1813,1000,5.0,187,1813
3000,87,2696,1668,8.34,304,2696
2,88,1,1,0.01,1,1
3,88,2,1,0.01,1,2
100,88,85,50,0.25,15,85
200,88,170,100,0.5,30,170
2000,88,1770,1000,5.0,230,1770
3000,88,2665,1000,5.0,335,2665
2,89,2,1,0.01,0,2
3,89,3,1,0.01,0,3
100,89,88,50,0.25,12,88
200,89,178,100,0.5,22,178
2000,89,1805,1000,5.0,195,1805
3000,89,2704,1000,5.0,296,2704
2,90,0,1,0.01,2,0
3,90,1,1,0.01,2,1
100,90,91,50,0.25,9,91
200,90,181,100,0.5,19,181
2000,90,1809,1000,5.0,191,1809
3000,90,2702,2000,10.0,298,2702
2,91,2,1,0.01,0,2
3,91,3,1,0.01,0,3
100,91,93,50,0.25,7,93
200,91,179,100,0.5,21,179
2000,91,1816,1000,5.0,184,1816
3000,91,2715,1000,5.0,285,2715
2,92,1,1,0.01,1,1
3,92,1,1,0.01,2,1
100,92,88,50,0.25,12,88
200,92,181,100,0.5,19,181
2000,92,1789,1000,5.0,211,1789
3000,92,2686,2000,10.0,314,2686
2,93,1,1,0.01,1,1
3,93,1,1,0.01,2,1
100,93,89,50,0.25,11,89
200,93,184,100,0.5,16,184
2000,93,1787,1000,5.0,213,1787
3000,93,2676,1000,5.0,324,2676
2,94,2,1,0.01,0,2
3,94,3,1,0.01,0,3
100,94,89,50,0.25,11,89
200,94,176,100,0.5,24,176
2000,94,1798,1000,5.0,202,1798
3000,94,2676,1024,5.12,324,2676
2,95,2,1,0.01,0,2
3,95,3,1,0.01,0,3
100,95,90,50,0.25,10,90
200,95,183,100,0.5,17,183
2000,95,1791,1000,5.0,209,1791
3000,95,2680,1826,9.13,320,2680
2,96,2,1,0.01,0,2
3,96,2,1,0.01,1,2
100,96,81,50,0.25,19,81
200,96,170,100,0.5,30,170
2000,96,1779,1000,5.0,221,1779
3000,96,2705,1000,5.0,295,2705
2,97,2,1,0.01,0,2
3,97,2,1,0.01,1,2
100,97,86,50,0.25,14,86
200,97,180,100,0.5,20,180
2000,97,1802,1000,5.0,198,1802
3000,97,2714,2000,10.0,286,2714
2,98,2,1,0.01,0,2
3,98,3,1,0.01,0,3
100,98,90,50,0.25,10,90
200,98,182,100,0.5,18,182
2000,98,1818,1000,5.0,182,1818
3000,98,2708,1856,9.28,292,2708
2,99,2,1,0.01,0,2
3,99,3,1,0.01,0,3
100,99,93,50,0.25,7,93
200,99,181,100,0.5,19,181
2000,99,1825,1000,5.0,175,1825
3000,99,2711,2000,10.0,289,2711
2,100,2,1,0.01,0,2
3,100,3,1,0.01,0,3
100,100,92,50,0.25,8,92
200,100,180,100,0.5,20,180
2000,100,1816,1000,5.0,184,1816
3000,100,2708,1030,5.15,292,2708
