Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1,2,1,0.01,0,2
3,1,3,1,0.01,0,3
100,1,93,50,0.25,7,93
200,1,180,100,0.5,20,180
2000,1,1804,1000,5.0,196,1804
10000,1,8970,2060,10.3,1030,8970
20000,1,17933,9943,49.72,2067,17933
40000,1,35853,29943,149.71,4147,35853
60000,1,53728,49943,249.71,6272,53728
80000,1,71676,69943,349.71,8324,71676
100000,1,89558,89943,449.71,10442,89558
2,2,2,1,0.01,0,2
3,2,3,1,0.01,0,3
100,2,92,50,0.25,8,92
200,2,182,100,0.5,18,182
2000,2,1784,1000,5.0,216,1784
10000,2,8993,1000,5.0,1007,8993
20000,2,17966,1000,5.0,2034,17966
40000,2,35956,1000,5.0,4044,35956
60000,2,53923,1000,5.0,6077,53923
80000,2,71887,1000,5.0,8113,71887
100000,2,89885,1000,5.0,10115,89885
2,3,2,1,0.01,0,2
3,3,3,1,0.01,0,3
100,3,90,50,0.25,10,90
200,3,185,100,0.5,15,185
2000,3,1813,1000,5.0,187,1813
10000,3,9012,1293,6.46,988,9012
20000,3,18014,1293,6.46,1986,18014
40000,3,36020,1293,6.46,3980,36020
60000,3,53992,1293,6.46,6008,53992
80000,3,71982,1293,6.46,8018,71982
100000,3,89972,1293,6.46,10028,89972
2,4,2,1,0.01,0,2
3,4,3,1,0.01,0,3
100,4,86,50,0.25,14,86
200,4,171,100,0.5,29,171
2000,4,1773,1000,5.0,227,1773
10000,4,8953,1000,5.0,1047,8953
20000,4,17991,1000,5.0,2009,17991
40000,4,35961,1000,5.0,4039,35961
60000,4,53955,1000,5.0,6045,53955
80000,4,71894,1000,5.0,8106,71894
100000,4,89890,1000,5.0,10110,89890
2,5,2,1,0.01,0,2
3,5,3,1,0.01,0,3
100,5,93,50,0.25,7,93
200,5,175,100,0.5,25,175
2000,5,1795,1000,5.0,205,1795
10000,5,8946,1004,5.02,1054,8946
20000,5,17933,1004,5.02,2067,17933
40000,5,35970,1004,5.02,4030,35970
60000,5,53953,1004,5.02,6047,53953
80000,5,71969,1004,5.02,8031,71969
100000,5,89960,1004,5.02,10040,89960
2,6,1,1,0.01,1,1
3,6,2,1,0.01,1,2
100,6,84,50,0.25,16,84
200,6,175,100,0.5,25,175
2000,6,1788,1000,5.0,212,1788
10000,6,8923,8978,44.89,1077,8923
20000,6,17853,18978,94.89,2147,17853
40000,6,35768,38978,194.89,4232,35768
60000,6,53670,58978,294.89,6330,53670
80000,6,71586,78978,394.89,8414,71586
100000,6,89501,98978,494.89,10499,89501
2,7,1,1,0.01,1,1
3,7,2,1,0.01,1,2
100,7,88,50,0.25,12,88
200,7,177,100,0.5,23,177
2000,7,1800,1000,5.0,200,1800
10000,7,9014,1000,5.0,986,9014
20000,7,18019,1000,5.0,1981,18019
40000,7,35991,1000,5.0,4009,35991
60000,7,54025,1000,5.0,5975,54025
80000,7,72044,1000,5.0,7956,72044
100000,7,90054,1000,5.0,9946,90054
2,8,2,1,0.01,0,2
3,8,3,1,0.01,0,3
100,8,88,50,0.25,12,88
200,8,179,100,0.5,21,179
2000,8,1808,1000,5.0,192,1808
10000,8,8965,3143,15.72,1035,8965
20000,8,18000,3143,15.72,2000,18000
40000,8,35943,3143,15.72,4057,35943
60000,8,53946,3143,15.72,6054,53946
80000,8,71957,3143,15.72,8043,71957
100000,8,89925,3143,15.72,10075,89925
2,9,2,1,0.01,0,2
3,9,3,1,0.01,0,3
100,9,88,50,0.25,12,88
200,9,176,100,0.5,24,176
2000,9,1790,1000,5.0,210,1790
10000,9,8957,8933,44.67,1043,8957
20000,9,17896,18933,94.66,2104,17896
40000,9,35808,38933,194.66,4192,35808
60000,9,53626,58933,294.66,6374,53626
80000,9,71559,78933,394.66,8441,71559
100000,9,89482,98933,494.66,10518,89482
2,10,2,1,0.01,0,2
3,10,3,1,0.01,0,3
100,10,88,50,0.25,12,88
200,10,182,100,0.5,18,182
2000,10,1791,1000,5.0,209,1791
10000,10,8949,1012,5.06,1051,8949
20000,10,17977,1012,5.06,2023,17977
40000,10,36009,1012,5.06,3991,36009
60000,10,54017,1012,5.06,5983,54017
80000,10,72030,1012,5.06,7970,72030
100000,10,90067,1012,5.06,9933,90067
2,11,2,1,0.01,0,2
3,11,3,1,0.01,0,3
100,11,89,50,0.25,11,89
200,11,172,100,0.5,28,172
2000,11,1790,1000,5.0,210,1790
10000,11,8908,6079,30.39,1092,8908
20000,11,17904,6079,30.39,2096,17904
40000,11,35899,6079,30.39,4101,35899
60000,11,53948,6079,30.39,6052,53948
80000,11,71959,6079,30.39,8041,71959
100000,11,89941,6079,30.39,10059,89941
2,12,2,1,0.01,0,2
3,12,2,1,0.01,1,2
100,12,91,50,0.25,9,91
200,12,179,100,0.5,21,179
2000,12,1791,1000,5.0,209,1791
10000,12,8937,8923,44.62,1063,8937
20000,12,17851,18923,94.61,2149,17851
40000,12,35801,38923,194.61,4199,35801
60000,12,53714,58923,294.61,6286,53714
80000,12,71614,78923,394.61,8386,71614
100000,12,89523,98923,494.61,10477,89523
2,13,1,1,0.01,1,1
3,13,1,1,0.01,2,1
100,13,91,50,0.25,9,91
200,13,179,100,0.5,21,179
2000,13,1779,1000,5.0,221,1779
10000,13,8900,9000,45.0,1100,8900
20000,13,17825,19000,95.0,2175,17825
40000,13,35790,39000,195.0,4210,35790
60000,13,53692,59000,295.0,6308,53692
80000,13,71587,79000,395.0,8413,71587
100000,13,89515,99000,495.0,10485,89515
2,14,2,1,0.01,0,2
3,14,3,1,0.01,0,3
100,14,88,50,0.25,12,88
200,14,177,100,0.5,23,177
2000,14,1806,1000,5.0,194,1806
10000,14,9019,1000,5.0,981,9019
20000,14,18009,1000,5.0,1991,18009
40000,14,35950,1000,5.0,4050,35950
60000,14,53943,1000,5.0,6057,53943
80000,14,71881,1000,5.0,8119,71881
100000,14,89928,1000,5.0,10072,89928
2,15,2,1,0.01,0,2
3,15,3,1,0.01,0,3
100,15,93,50,0.25,7,93
200,15,182,100,0.5,18,182
2000,15,1780,1000,5.0,220,1780
10000,15,8970,1048,5.24,1030,8970
20000,15,17969,1048,5.24,2031,17969
40000,15,36034,1048,5.24,3966,36034
60000,15,54111,1048,5.24,5889,54111
80000,15,72077,1048,5.24,7923,72077
100000,15,90064,1048,5.24,9936,90064
2,16,2,1,0.01,0,2
3,16,3,1,0.01,0,3
100,16,93,50,0.25,7,93
200,16,182,100,0.5,18,182
2000,16,1816,1000,5.0,184,1816
10000,16,9003,1381,6.9,997,9003
20000,16,18018,1381,6.9,1982,18018
40000,16,36027,1381,6.9,3973,36027
60000,16,54025,1381,6.9,5975,54025
80000,16,72105,1381,6.9,7895,72105
100000,16,90088,1381,6.9,9912,90088
2,17,1,1,0.01,1,1
3,17,1,1,0.01,2,1
100,17,86,50,0.25,14,86
200,17,177,100,0.5,23,177
2000,17,1782,1000,5.0,218,1782
10000,17,8988,1000,5.0,1012,8988
20000,17,17985,1000,5.0,2015,17985
40000,17,35921,1000,5.0,4079,35921
60000,17,53965,1000,5.0,6035,53965
80000,17,71936,1000,5.0,8064,71936
100000,17,89942,1000,5.0,10058,89942
2,18,2,1,0.01,0,2
3,18,3,1,0.01,0,3
100,18,89,50,0.25,11,89
200,18,178,100,0.5,22,178
2000,18,1823,1000,5.0,177,1823
10000,18,8998,8451,42.26,1002,8998
20000,18,17986,9979,49.9,2014,17986
40000,18,35925,11274,56.37,4075,35925
60000,18,53924,11592,57.96,6076,53924
80000,18,71953,11592,57.96,8047,71953
100000,18,89908,11592,57.96,10092,89908
2,19,1,1,0.01,1,1
3,19,2,1,0.01,1,2
100,19,91,50,0.25,9,91
200,19,184,100,0.5,16,184
2000,19,1800,1000,5.0,200,1800
10000,19,8994,1000,5.0,1006,8994
20000,19,18045,1000,5.0,1955,18045
40000,19,36079,1000,5.0,3921,36079
60000,19,54069,1000,5.0,5931,54069
80000,19,72020,1000,5.0,7980,72020
100000,19,89989,1000,5.0,10011,89989
2,20,2,1,0.01,0,2
3,20,3,1,0.01,0,3
100,20,89,50,0.25,11,89
200,20,182,100,0.5,18,182
2000,20,1806,1000,5.0,194,1806
10000,20,9090,1000,5.0,910,9090
20000,20,18115,1000,5.0,1885,18115
40000,20,36134,1000,5.0,3866,36134
60000,20,54086,1000,5.0,5914,54086
80000,20,72031,1000,5.0,7969,72031
100000,20,90074,1000,5.0,9926,90074
2,21,1,1,0.01,1,1
3,21,2,1,0.01,1,2
100,21,89,50,0.25,11,89
200,21,180,100,0.5,20,180
2000,21,1765,1000,5.0,235,1765
10000,21,8981,1000,5.0,1019,8981
20000,21,17991,1000,5.0,2009,17991
40000,21,36062,1000,5.0,3938,36062
60000,21,54044,1000,5.0,5956,54044
80000,21,72008,1000,5.0,7992,72008
100000,21,90010,1000,5.0,9990,90010
2,22,2,1,0.01,0,2
3,22,3,1,0.01,0,3
100,22,91,50,0.25,9,91
200,22,182,100,0.5,18,182
2000,22,1778,1000,5.0,222,1778
10000,22,8980,1000,5.0,1020,8980
20000,22,17978,1000,5.0,2022,17978
40000,22,35947,1000,5.0,4053,35947
60000,22,53935,1000,5.0,6065,53935
80000,22,71901,1000,5.0,8099,71901
100000,22,89868,1000,5.0,10132,89868
2,23,1,1,0.01,1,1
3,23,2,1,0.01,1,2
100,23,86,50,0.25,14,86
200,23,175,100,0.5,25,175
2000,23,1798,1000,5.0,202,1798
10000,23,9052,1000,5.0,948,9052
20000,23,18022,1000,5.0,1978,18022
40000,23,35964,1000,5.0,4036,35964
60000,23,53958,1000,5.0,6042,53958
80000,23,72047,1000,5.0,7953,72047
100000,23,90133,1000,5.0,9867,90133
2,24,2,1,0.01,0,2
3,24,3,1,0.01,0,3
100,24,89,50,0.25,11,89
200,24,185,100,0.5,15,185
2000,24,1806,1000,5.0,194,1806
10000,24,9014,1000,5.0,986,9014
20000,24,18033,1000,5.0,1967,18033
40000,24,36092,1000,5.0,3908,36092
60000,24,54103,1000,5.0,5897,54103
80000,24,72127,1000,5.0,7873,72127
100000,24,90090,1000,5.0,9910,90090
2,25,2,1,0.01,0,2
3,25,3,1,0.01,0,3
100,25,87,50,0.25,13,87
200,25,179,100,0.5,21,179
2000,25,1789,1000,5.0,211,1789
10000,25,8966,8837,44.19,1034,8966
20000,25,17941,18837,94.18,2059,17941
40000,25,35933,38837,194.18,4067,35933
60000,25,53858,58837,294.18,6142,53858
80000,25,71742,78837,394.18,8258,71742
100000,25,89643,98837,494.18,10357,89643
2,26,1,1,0.01,1,1
3,26,2,1,0.01,1,2
100,26,86,50,0.25,14,86
200,26,178,100,0.5,22,178
2000,26,1789,1000,5.0,211,1789
10000,26,9001,1031,5.15,999,9001
20000,26,18046,1031,5.15,1954,18046
40000,26,36040,1031,5.15,3960,36040
60000,26,54111,1031,5.15,5889,54111
80000,26,72042,1031,5.15,7958,72042
100000,26,90106,1031,5.15,9894,90106
2,27,2,1,0.01,0,2
3,27,3,1,0.01,0,3
100,27,92,50,0.25,8,92
200,27,183,100,0.5,17,183
2000,27,1794,1000,5.0,206,1794
10000,27,8976,1000,5.0,1024,8976
20000,27,18040,1000,5.0,1960,18040
40000,27,36085,1000,5.0,3915,36085
60000,27,54053,1000,5.0,5947,54053
80000,27,72033,1000,5.0,7967,72033
100000,27,89939,1000,5.0,10061,89939
2,28,2,1,0.01,0,2
3,28,3,1,0.01,0,3
100,28,91,50,0.25,9,91
200,28,180,100,0.5,20,180
2000,28,1786,1000,5.0,214,1786
10000,28,8987,1000,5.0,1013,8987
20000,28,17987,1000,5.0,2013,17987
40000,28,35988,1000,5.0,4012,35988
60000,28,53952,1000,5.0,6048,53952
80000,28,71975,1000,5.0,8025,71975
100000,28,90069,1000,5.0,9931,90069
2,29,2,1,0.01,0,2
3,29,3,1,0.01,0,3
100,29,92,50,0.25,8,92
200,29,187,100,0.5,13,187
2000,29,1794,1000,5.0,206,1794
10000,29,9000,1062,5.31,1000,9000
20000,29,18040,1062,5.31,1960,18040
40000,29,36012,1062,5.31,3988,36012
60000,29,54057,1062,5.31,5943,54057
80000,29,72018,1062,5.31,7982,72018
100000,29,90021,1062,5.31,9979,90021
2,30,1,1,0.01,1,1
3,30,2,1,0.01,1,2
100,30,88,50,0.25,12,88
200,30,181,100,0.5,19,181
2000,30,1788,1000,5.0,212,1788
10000,30,8937,9000,45.0,1063,8937
20000,30,17875,19000,95.0,2125,17875
40000,30,35831,39000,195.0,4169,35831
60000,30,53763,59000,295.0,6237,53763
80000,30,71608,79000,395.0,8392,71608
100000,30,89465,99000,495.0,10535,89465
2,31,2,1,0.01,0,2
3,31,3,1,0.01,0,3
100,31,92,50,0.25,8,92
200,31,186,100,0.5,14,186
2000,31,1817,1000,5.0,183,1817
10000,31,8972,4846,24.23,1028,8972
20000,31,17914,4846,24.23,2086,17914
40000,31,35881,4846,24.23,4119,35881
60000,31,53800,4846,24.23,6200,53800
80000,31,71826,4846,24.23,8174,71826
100000,31,89881,4846,24.23,10119,89881
2,32,2,1,0.01,0,2
3,32,3,1,0.01,0,3
100,32,90,50,0.25,10,90
200,32,182,100,0.5,18,182
2000,32,1825,1000,5.0,175,1825
10000,32,9049,1718,8.59,951,9049
20000,32,17998,2207,11.04,2002,17998
40000,32,36043,2207,11.04,3957,36043
60000,32,54089,2207,11.04,5911,54089
80000,32,72152,2207,11.04,7848,72152
100000,32,90110,2207,11.04,9890,90110
2,33,2,1,0.01,0,2
3,33,2,1,0.01,1,2
100,33,87,50,0.25,13,87
200,33,176,100,0.5,24,176
2000,33,1796,1000,5.0,204,1796
10000,33,9016,1000,5.0,984,9016
20000,33,17972,1000,5.0,2028,17972
40000,33,36007,1000,5.0,3993,36007
60000,33,54028,1000,5.0,5972,54028
80000,33,72081,1000,5.0,7919,72081
100000,33,90039,1000,5.0,9961,90039
2,34,2,1,0.01,0,2
3,34,3,1,0.01,0,3
100,34,88,50,0.25,12,88
200,34,179,100,0.5,21,179
2000,34,1772,1000,5.0,228,1772
10000,34,9014,1000,5.0,986,9014
20000,34,18047,1000,5.0,1953,18047
40000,34,36019,1000,5.0,3981,36019
60000,34,54018,1000,5.0,5982,54018
80000,34,72019,1000,5.0,7981,72019
100000,34,90034,1000,5.0,9966,90034
2,35,1,1,0.01,1,1
3,35,2,1,0.01,1,2
100,35,88,50,0.25,12,88
200,35,177,100,0.5,23,177
2000,35,1806,1000,5.0,194,1806
10000,35,8952,8855,44.28,1048,8952
20000,35,17892,18855,94.27,2108,17892
40000,35,35799,28433,142.16,4201,35799
60000,35,53768,28433,142.16,6232,53768
80000,35,71806,28433,142.16,8194,71806
100000,35,89845,28433,142.16,10155,89845
2,36,2,1,0.01,0,2
3,36,3,1,0.01,0,3
100,36,88,50,0.25,12,88
200,36,178,100,0.5,22,178
2000,36,1792,1000,5.0,208,1792
10000,36,9042,1000,5.0,958,9042
20000,36,18009,1000,5.0,1991,18009
40000,36,36003,1000,5.0,3997,36003
60000,36,53972,1000,5.0,6028,53972
80000,36,72017,1000,5.0,7983,72017
100000,36,89911,1000,5.0,10089,89911
2,37,1,1,0.01,1,1
3,37,2,1,0.01,1,2
100,37,86,50,0.25,14,86
200,37,176,100,0.5,24,176
2000,37,1788,1000,5.0,212,1788
10000,37,9019,1120,5.6,981,9019
20000,37,18019,1120,5.6,1981,18019
40000,37,36028,1120,5.6,3972,36028
60000,37,54050,1120,5.6,5950,54050
80000,37,72068,1120,5.6,7932,72068
100000,37,90121,1120,5.6,9879,90121
2,38,2,1,0.01,0,2
3,38,3,1,0.01,0,3
100,38,91,50,0.25,9,91
200,38,185,100,0.5,15,185
2000,38,1791,1000,5.0,209,1791
10000,38,9000,1000,5.0,1000,9000
20000,38,17965,1000,5.0,2035,17965
40000,38,36025,1000,5.0,3975,36025
60000,38,54014,1000,5.0,5986,54014
80000,38,72083,1000,5.0,7917,72083
100000,38,90077,1000,5.0,9923,90077
2,39,2,1,0.01,0,2
3,39,3,1,0.01,0,3
100,39,82,50,0.25,18,82
200,39,166,100,0.5,34,166
2000,39,1778,1000,5.0,222,1778
10000,39,8992,1000,5.0,1008,8992
20000,39,18001,1000,5.0,1999,18001
40000,39,36066,1000,5.0,3934,36066
60000,39,54028,1000,5.0,5972,54028
80000,39,72048,1000,5.0,7952,72048
100000,39,89978,1000,5.0,10022,89978
2,40,2,1,0.01,0,2
3,40,3,1,0.01,0,3
100,40,89,50,0.25,11,89
200,40,183,100,0.5,17,183
2000,40,1797,1000,5.0,203,1797
10000,40,9030,1000,5.0,970,9030
20000,40,18034,1000,5.0,1966,18034
40000,40,36099,1000,5.0,3901,36099
60000,40,54109,1000,5.0,5891,54109
80000,40,72174,1000,5.0,7826,72174
100000,40,90163,1000,5.0,9837,90163
2,41,2,1,0.01,0,2
3,41,3,1,0.01,0,3
100,41,92,50,0.25,8,92
200,41,185,100,0.5,15,185
2000,41,1817,1000,5.0,183,1817
10000,41,8981,8891,44.46,1019,8981
20000,41,17968,18891,94.45,2032,17968
40000,41,35897,38891,194.45,4103,35897
60000,41,53813,58891,294.45,6187,53813
80000,41,71751,78891,394.45,8249,71751
100000,41,89719,98891,494.45,10281,89719
2,42,2,1,0.01,0,2
3,42,3,1,0.01,0,3
100,42,91,50,0.25,9,91
200,42,181,100,0.5,19,181
2000,42,1804,1000,5.0,196,1804
10000,42,8999,1003,5.01,1001,8999
20000,42,17990,1218,6.09,2010,17990
40000,42,35963,1218,6.09,4037,35963
60000,42,53908,1218,6.09,6092,53908
80000,42,71849,1485,7.42,8151,71849
100000,42,89896,1485,7.42,10104,89896
2,43,2,1,0.01,0,2
3,43,2,1,0.01,1,2
100,43,94,50,0.25,6,94
200,43,184,100,0.5,16,184
2000,43,1826,1000,5.0,174,1826
10000,43,9021,1253,6.26,979,9021
20000,43,18035,1253,6.26,1965,18035
40000,43,36010,1253,6.26,3990,36010
60000,43,54071,1253,6.26,5929,54071
80000,43,72078,1253,6.26,7922,72078
100000,43,90018,1253,6.26,9982,90018
2,44,2,1,0.01,0,2
3,44,3,1,0.01,0,3
100,44,89,50,0.25,11,89
200,44,181,100,0.5,19,181
2000,44,1782,1000,5.0,218,1782
10000,44,8930,9000,45.0,1070,8930
20000,44,17870,19000,95.0,2130,17870
40000,44,35717,39000,195.0,4283,35717
60000,44,53573,59000,295.0,6427,53573
80000,44,71515,79000,395.0,8485,71515
100000,44,89444,99000,495.0,10556,89444
2,45,2,1,0.01,0,2
3,45,3,1,0.01,0,3
100,45,90,50,0.25,10,90
200,45,183,100,0.5,17,183
2000,45,1789,1000,5.0,211,1789
10000,45,8961,1000,5.0,1039,8961
20000,45,17987,1000,5.0,2013,17987
40000,45,35982,1000,5.0,4018,35982
60000,45,53952,1000,5.0,6048,53952
80000,45,71964,1000,5.0,8036,71964
100000,45,90019,1000,5.0,9981,90019
2,46,1,1,0.01,1,1
3,46,2,1,0.01,1,2
100,46,86,50,0.25,14,86
200,46,172,100,0.5,28,172
2000,46,1754,1000,5.0,246,1754
10000,46,8947,1002,5.01,1053,8947
20000,46,17919,1002,5.01,2081,17919
40000,46,35926,1002,5.01,4074,35926
60000,46,53948,1002,5.01,6052,53948
80000,46,71923,1002,5.01,8077,71923
100000,46,89940,1002,5.01,10060,89940
2,47,2,1,0.01,0,2
3,47,3,1,0.01,0,3
100,47,91,50,0.25,9,91
200,47,178,100,0.5,22,178
2000,47,1785,1000,5.0,215,1785
10000,47,8963,1000,5.0,1037,8963
20000,47,17946,1000,5.0,2054,17946
40000,47,35886,1000,5.0,4114,35886
60000,47,53913,1000,5.0,6087,53913
80000,47,71945,1000,5.0,8055,71945
100000,47,89869,1000,5.0,10131,89869
2,48,1,1,0.01,1,1
3,48,2,1,0.01,1,2
100,48,91,50,0.25,9,91
200,48,173,100,0.5,27,173
2000,48,1780,1000,5.0,220,1780
10000,48,9043,1000,5.0,957,9043
20000,48,18051,1000,5.0,1949,18051
40000,48,36028,1000,5.0,3972,36028
60000,48,54027,1000,5.0,5973,54027
80000,48,71962,1000,5.0,8038,71962
100000,48,89990,1000,5.0,10010,89990
2,49,2,1,0.01,0,2
3,49,3,1,0.01,0,3
100,49,89,50,0.25,11,89
200,49,176,100,0.5,24,176
2000,49,1791,1000,5.0,209,1791
10000,49,9002,8485,42.43,998,9002
20000,49,17917,18485,92.42,2083,17917
40000,49,35747,38485,192.42,4253,35747
60000,49,53689,58485,292.42,6311,53689
80000,49,71507,78485,392.42,8493,71507
100000,49,89419,98485,492.42,10581,89419
2,50,2,1,0.01,0,2
3,50,3,1,0.01,0,3
100,50,85,50,0.25,15,85
200,50,173,100,0.5,27,173
2000,50,1784,1000,5.0,216,1784
10000,50,8954,9000,45.0,1046,8954
20000,50,17920,19000,95.0,2080,17920
40000,50,35710,39000,195.0,4290,35710
60000,50,53603,59000,295.0,6397,53603
80000,50,71613,79000,395.0,8387,71613
100000,50,89479,99000,495.0,10521,89479
