Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,1,1,0.0,1,1
3,1,2,1,0.0,1,2
100,1,51,40,0.2,49,51
200,1,98,142,0.7,102,98
2000,1,1012,854,4.3,988,1012
10000,1,4999,4272,21.4,5001,4999
20000,1,9996,9402,47.0,10004,9996
40000,1,19877,14993,75.0,20123,19877
60000,1,30006,26564,132.8,29994,30006
80000,1,39911,31094,155.5,40089,39911
100000,1,49785,24726,123.6,50215,49785
2,2,1,1,0.0,1,1
3,2,2,1,0.0,1,2
100,2,51,35,0.2,49,51
200,2,106,62,0.3,94,106
2000,2,982,964,4.8,1018,982
10000,2,4925,3765,18.8,5075,4925
20000,2,9982,7726,38.6,10018,9982
40000,2,19835,10260,51.3,20165,19835
60000,2,29774,24641,123.2,30226,29774
80000,2,39567,34221,171.1,40433,39567
100000,2,49529,35896,179.5,50471,49529
2,3,2,1,0.0,0,2
3,3,2,1,0.0,1,2
100,3,63,49,0.2,37,63
200,3,90,98,0.5,110,90
2000,3,997,879,4.4,1003,997
10000,3,5006,4609,23.0,4994,5006
20000,3,9906,10284,51.4,10094,9906
40000,3,19804,21300,106.5,20196,19804
60000,3,29819,23797,119.0,30181,29819
80000,3,39833,39487,197.4,40167,39833
100000,3,49538,36301,181.5,50462,49538
2,4,1,1,0.0,1,1
3,4,2,2,0.0,1,2
100,4,45,47,0.2,55,45
200,4,102,111,0.6,98,102
2000,4,989,1000,5.0,1011,989
10000,4,4967,4250,21.3,5033,4967
20000,4,9896,6274,31.4,10104,9896
40000,4,19949,17543,87.7,20051,19949
60000,4,29882,20473,102.4,30118,29882
80000,4,39765,37470,187.3,40235,39765
100000,4,49772,48372,241.9,50228,49772
2,5,1,1,0.0,1,1
3,5,0,1,0.0,3,0
100,5,49,40,0.2,51,49
200,5,100,135,0.7,100,100
2000,5,1006,1091,5.5,994,1006
10000,5,5019,3372,16.9,4981,5019
20000,5,9958,7084,35.4,10042,9958
40000,5,19678,17881,89.4,20322,19678
60000,5,29845,26766,133.8,30155,29845
80000,5,39890,36023,180.1,40110,39890
100000,5,49774,42157,210.8,50226,49774
2,6,1,1,0.0,1,1
3,6,1,2,0.0,2,1
100,6,46,39,0.2,54,46
200,6,93,98,0.5,107,93
2000,6,983,873,4.4,1017,983
10000,6,4897,4763,23.8,5103,4897
20000,6,9917,9521,47.6,10083,9917
40000,6,19822,14860,74.3,20178,19822
60000,6,29833,24324,121.6,30167,29833
80000,6,40088,21062,105.3,39912,40088
100000,6,49860,40261,201.3,50140,49860
2,7,2,1,0.0,0,2
3,7,1,1,0.0,2,1
100,7,54,51,0.3,46,54
200,7,88,105,0.5,112,88
2000,7,973,933,4.7,1027,973
10000,7,5073,2988,14.9,4927,5073
20000,7,9842,8792,44.0,10158,9842
40000,7,19849,18214,91.1,20151,19849
60000,7,30085,23693,118.5,29915,30085
80000,7,40045,28588,142.9,39955,40045
100000,7,49945,40491,202.5,50055,49945
2,8,2,1,0.0,0,2
3,8,1,1,0.0,2,1
100,8,55,52,0.3,45,55
200,8,109,69,0.3,91,109
2000,8,981,758,3.8,1019,981
10000,8,4983,4690,23.4,5017,4983
20000,8,10075,9197,46.0,9925,10075
40000,8,19945,15495,77.5,20055,19945
60000,8,29611,23900,119.5,30389,29611
80000,8,39837,30176,150.9,40163,39837
100000,8,49978,30844,154.2,50022,49978
2,9,1,1,0.0,1,1
3,9,1,2,0.0,2,1
100,9,53,53,0.3,47,53
200,9,107,88,0.4,93,107
2000,9,996,971,4.9,1004,996
10000,9,4876,5495,27.5,5124,4876
20000,9,9816,10886,54.4,10184,9816
40000,9,19960,21823,109.1,20040,19960
60000,9,29895,19701,98.5,30105,29895
80000,9,39683,35222,176.1,40317,39683
100000,9,49748,48625,243.1,50252,49748
2,10,0,1,0.0,2,0
3,10,1,1,0.0,2,1
100,10,46,54,0.3,54,46
200,10,101,109,0.5,99,101
2000,10,985,801,4.0,1015,985
10000,10,5046,4595,23.0,4954,5046
20000,10,9898,9660,48.3,10102,9898
40000,10,19874,16548,82.7,20126,19874
60000,10,29806,21788,108.9,30194,29806
80000,10,39810,26150,130.7,40190,39810
100000,10,49595,32849,164.2,50405,49595
2,11,1,1,0.0,1,1
3,11,1,1,0.0,2,1
100,11,65,72,0.4,35,65
200,11,98,90,0.5,102,98
2000,11,992,836,4.2,1008,992
10000,11,4997,5156,25.8,5003,4997
20000,11,9907,8773,43.9,10093,9907
40000,11,19879,16694,83.5,20121,19879
60000,11,29767,23868,119.3,30233,29767
80000,11,39802,26646,133.2,40198,39802
100000,11,49814,38334,191.7,50186,49814
2,12,2,1,0.0,0,2
3,12,3,1,0.0,0,3
100,12,46,52,0.3,54,46
200,12,97,95,0.5,103,97
2000,12,996,1061,5.3,1004,996
10000,12,4913,4337,21.7,5087,4913
20000,12,9914,7916,39.6,10086,9914
40000,12,19888,14669,73.3,20112,19888
60000,12,29753,24330,121.6,30247,29753
80000,12,39500,36564,182.8,40500,39500
100000,12,49816,34694,173.5,50184,49816
2,13,0,1,0.0,2,0
3,13,1,1,0.0,2,1
100,13,47,50,0.3,53,47
200,13,102,100,0.5,98,102
2000,13,1018,751,3.8,982,1018
10000,13,5004,5802,29.0,4996,5004
20000,13,9936,8228,41.1,10064,9936
40000,13,19975,14767,73.8,20025,19975
60000,13,29898,27970,139.8,30102,29898
80000,13,39584,45549,227.7,40416,39584
100000,13,50006,32192,161.0,49994,50006
2,14,2,1,0.0,0,2
3,14,1,1,0.0,2,1
100,14,48,51,0.3,52,48
200,14,113,113,0.6,87,113
2000,14,934,824,4.1,1066,934
10000,14,4984,2841,14.2,5016,4984
20000,14,9905,9618,48.1,10095,9905
40000,14,19888,19790,98.9,20112,19888
60000,14,29874,19453,97.3,30126,29874
80000,14,40061,33234,166.2,39939,40061
100000,14,49975,32292,161.5,50025,49975
2,15,0,1,0.0,2,0
3,15,2,2,0.0,1,2
100,15,57,55,0.3,43,57
200,15,95,75,0.4,105,95
2000,15,1028,1408,7.0,972,1028
10000,15,5002,4770,23.8,4998,5002
20000,15,9940,11046,55.2,10060,9940
40000,15,19960,23344,116.7,20040,19960
60000,15,29997,21588,107.9,30003,29997
80000,15,39740,20714,103.6,40260,39740
100000,15,49777,49218,246.1,50223,49777
2,16,1,1,0.0,1,1
3,16,2,1,0.0,1,2
100,16,45,43,0.2,55,45
200,16,102,124,0.6,98,102
2000,16,970,1239,6.2,1030,970
10000,16,4966,4573,22.9,5034,4966
20000,16,9806,9667,48.3,10194,9806
40000,16,20100,15192,76.0,19900,20100
60000,16,29832,19757,98.8,30168,29832
80000,16,40005,30041,150.2,39995,40005
100000,16,49846,24806,124.0,50154,49846
2,17,1,1,0.0,1,1
3,17,0,1,0.0,3,0
100,17,39,41,0.2,61,39
200,17,104,62,0.3,96,104
2000,17,969,1119,5.6,1031,969
10000,17,4992,5096,25.5,5008,4992
20000,17,9930,9170,45.9,10070,9930
40000,17,19963,17595,88.0,20037,19963
60000,17,29800,23759,118.8,30200,29800
80000,17,39863,25574,127.9,40137,39863
100000,17,49716,37330,186.6,50284,49716
2,18,1,1,0.0,1,1
3,18,1,1,0.0,2,1
100,18,61,39,0.2,39,61
200,18,85,136,0.7,115,85
2000,18,996,967,4.8,1004,996
10000,18,5001,3476,17.4,4999,5001
20000,18,9887,7660,38.3,10113,9887
40000,18,19992,21535,107.7,20008,19992
60000,18,29841,24799,124.0,30159,29841
80000,18,39784,32134,160.7,40216,39784
100000,18,49850,52949,264.7,50150,49850
2,19,1,1,0.0,1,1
3,19,3,1,0.0,0,3
100,19,51,43,0.2,49,51
200,19,103,123,0.6,97,103
2000,19,1044,696,3.5,956,1044
10000,19,4993,5413,27.1,5007,4993
20000,19,9935,11075,55.4,10065,9935
40000,19,19853,18675,93.4,20147,19853
60000,19,30061,25340,126.7,29939,30061
80000,19,39876,30806,154.0,40124,39876
100000,19,49678,32713,163.6,50322,49678
2,20,0,1,0.0,2,0
3,20,2,1,0.0,1,2
100,20,45,38,0.2,55,45
200,20,103,100,0.5,97,103
2000,20,977,1148,5.7,1023,977
10000,20,4960,4628,23.1,5040,4960
20000,20,9875,7880,39.4,10125,9875
40000,20,19866,19094,95.5,20134,19866
60000,20,29798,28595,143.0,30202,29798
80000,20,39928,29446,147.2,40072,39928
100000,20,49941,44612,223.1,50059,49941
2,21,1,1,0.0,1,1
3,21,2,1,0.0,1,2
100,21,50,52,0.3,50,50
200,21,95,80,0.4,105,95
2000,21,1004,846,4.2,996,1004
10000,21,4979,5447,27.2,5021,4979
20000,21,9939,10052,50.3,10061,9939
40000,21,19787,17822,89.1,20213,19787
60000,21,29710,25176,125.9,30290,29710
80000,21,39651,46142,230.7,40349,39651
100000,21,49695,49509,247.5,50305,49695
2,22,2,1,0.0,0,2
3,22,1,1,0.0,2,1
100,22,52,38,0.2,48,52
200,22,104,102,0.5,96,104
2000,22,973,1067,5.3,1027,973
10000,22,4989,3683,18.4,5011,4989
20000,22,9808,11263,56.3,10192,9808
40000,22,19973,15571,77.9,20027,19973
60000,22,29805,28940,144.7,30195,29805
80000,22,39903,29518,147.6,40097,39903
100000,22,49603,40093,200.5,50397,49603
2,23,1,1,0.0,1,1
3,23,1,1,0.0,2,1
100,23,48,74,0.4,52,48
200,23,104,86,0.4,96,104
2000,23,997,948,4.7,1003,997
10000,23,4886,5679,28.4,5114,4886
20000,23,9954,8247,41.2,10046,9954
40000,23,20061,14131,70.7,19939,20061
60000,23,29969,26061,130.3,30031,29969
80000,23,39909,30602,153.0,40091,39909
100000,23,49960,35519,177.6,50040,49960
2,24,1,1,0.0,1,1
3,24,2,1,0.0,1,2
100,24,53,34,0.2,47,53
200,24,101,95,0.5,99,101
2000,24,979,1224,6.1,1021,979
10000,24,4970,4377,21.9,5030,4970
20000,24,10016,7147,35.7,9984,10016
40000,24,19942,20293,101.5,20058,19942
60000,24,29846,29366,146.8,30154,29846
80000,24,40033,37072,185.4,39967,40033
100000,24,49477,43615,218.1,50523,49477
2,25,1,1,0.0,1,1
3,25,1,2,0.0,2,1
100,25,55,38,0.2,45,55
200,25,92,114,0.6,108,92
2000,25,993,845,4.2,1007,993
10000,25,4987,4933,24.7,5013,4987
20000,25,10008,7784,38.9,9992,10008
40000,25,19879,12753,63.8,20121,19879
60000,25,29779,25112,125.6,30221,29779
80000,25,39823,37224,186.1,40177,39823
100000,25,49782,37251,186.3,50218,49782
2,26,0,1,0.0,2,0
3,26,1,2,0.0,2,1
100,26,50,44,0.2,50,50
200,26,97,138,0.7,103,97
2000,26,1017,1111,5.6,983,1017
10000,26,4926,4754,23.8,5074,4926
20000,26,9944,9271,46.4,10056,9944
40000,26,19896,16759,83.8,20104,19896
60000,26,30088,27669,138.3,29912,30088
80000,26,39773,38131,190.7,40227,39773
100000,26,49998,36962,184.8,50002,49998
2,27,1,1,0.0,1,1
3,27,0,1,0.0,3,0
100,27,41,70,0.4,59,41
200,27,86,110,0.6,114,86
2000,27,1005,687,3.4,995,1005
10000,27,4918,4370,21.8,5082,4918
20000,27,9971,8130,40.7,10029,9971
40000,27,20005,12364,61.8,19995,20005
60000,27,29762,33006,165.0,30238,29762
80000,27,39912,27495,137.5,40088,39912
100000,27,49857,33221,166.1,50143,49857
2,28,0,1,0.0,2,0
3,28,0,1,0.0,3,0
100,28,52,50,0.3,48,52
200,28,104,60,0.3,96,104
2000,28,1008,995,5.0,992,1008
10000,28,4913,5246,26.2,5087,4913
20000,28,9956,9088,45.4,10044,9956
40000,28,19908,15058,75.3,20092,19908
60000,28,29872,32567,162.8,30128,29872
80000,28,40146,22359,111.8,39854,40146
100000,28,49767,37695,188.5,50233,49767
2,29,0,1,0.0,2,0
3,29,2,1,0.0,1,2
100,29,40,46,0.2,60,40
200,29,106,117,0.6,94,106
2000,29,1028,1235,6.2,972,1028
10000,29,4935,4561,22.8,5065,4935
20000,29,9814,8535,42.7,10186,9814
40000,29,19934,21834,109.2,20066,19934
60000,29,29841,26727,133.6,30159,29841
80000,29,39940,35813,179.1,40060,39940
100000,29,49919,34094,170.5,50081,49919
2,30,1,1,0.0,1,1
3,30,1,1,0.0,2,1
100,30,49,39,0.2,51,49
200,30,108,116,0.6,92,108
2000,30,1024,1009,5.0,976,1024
10000,30,4878,3825,19.1,5122,4878
20000,30,9975,5501,27.5,10025,9975
40000,30,19881,18200,91.0,20119,19881
60000,30,29653,18666,93.3,30347,29653
80000,30,39826,25478,127.4,40174,39826
100000,30,49988,33516,167.6,50012,49988
2,31,2,1,0.0,0,2
3,31,1,1,0.0,2,1
100,31,52,41,0.2,48,52
200,31,84,64,0.3,116,84
2000,31,965,898,4.5,1035,965
10000,31,4998,3225,16.1,5002,4998
20000,31,9962,10123,50.6,10038,9962
40000,31,19942,19912,99.6,20058,19942
60000,31,29823,30529,152.6,30177,29823
80000,31,39677,32163,160.8,40323,39677
100000,31,49899,43378,216.9,50101,49899
2,32,0,1,0.0,2,0
3,32,1,1,0.0,2,1
100,32,49,40,0.2,51,49
200,32,98,118,0.6,102,98
2000,32,1009,720,3.6,991,1009
10000,32,5049,3753,18.8,4951,5049
20000,32,10015,7261,36.3,9985,10015
40000,32,19787,16702,83.5,20213,19787
60000,32,29845,30011,150.1,30155,29845
80000,32,39759,37258,186.3,40241,39759
100000,32,49708,39642,198.2,50292,49708
2,33,2,1,0.0,0,2
3,33,0,1,0.0,3,0
100,33,40,50,0.3,60,40
200,33,97,98,0.5,103,97
2000,33,1002,1043,5.2,998,1002
10000,33,4982,4055,20.3,5018,4982
20000,33,10039,6390,31.9,9961,10039
40000,33,19887,19309,96.5,20113,19887
60000,33,29849,29234,146.2,30151,29849
80000,33,39969,33154,165.8,40031,39969
100000,33,49730,47127,235.6,50270,49730
2,34,2,1,0.0,0,2
3,34,3,1,0.0,0,3
100,34,44,59,0.3,56,44
200,34,86,82,0.4,114,86
2000,34,1014,1063,5.3,986,1014
10000,34,4921,4665,23.3,5079,4921
20000,34,9999,8013,40.1,10001,9999
40000,34,19982,18478,92.4,20018,19982
60000,34,29756,22977,114.9,30244,29756
80000,34,39911,36106,180.5,40089,39911
100000,34,49930,49526,247.6,50070,49930
2,35,1,1,0.0,1,1
3,35,0,1,0.0,3,0
100,35,48,39,0.2,52,48
200,35,95,84,0.4,105,95
2000,35,952,936,4.7,1048,952
10000,35,4921,3720,18.6,5079,4921
20000,35,9948,10120,50.6,10052,9948
40000,35,19820,17179,85.9,20180,19820
60000,35,29956,16443,82.2,30044,29956
80000,35,39693,32050,160.2,40307,39693
100000,35,49901,37614,188.1,50099,49901
2,36,1,1,0.0,1,1
3,36,1,2,0.0,2,1
100,36,50,43,0.2,50,50
200,36,90,74,0.4,110,90
2000,36,992,883,4.4,1008,992
10000,36,5031,4981,24.9,4969,5031
20000,36,9915,11454,57.3,10085,9915
40000,36,19993,18853,94.3,20007,19993
60000,36,30087,20508,102.5,29913,30087
80000,36,39525,28117,140.6,40475,39525
100000,36,49650,33880,169.4,50350,49650
2,37,0,1,0.0,2,0
3,37,2,1,0.0,1,2
100,37,51,47,0.2,49,51
200,37,98,106,0.5,102,98
2000,37,978,1094,5.5,1022,978
10000,37,4971,4254,21.3,5029,4971
20000,37,9942,10949,54.7,10058,9942
40000,37,19988,16537,82.7,20012,19988
60000,37,29884,24833,124.2,30116,29884
80000,37,39684,28850,144.2,40316,39684
100000,37,49787,37720,188.6,50213,49787
2,38,1,1,0.0,1,1
3,38,0,1,0.0,3,0
100,38,54,37,0.2,46,54
200,38,98,79,0.4,102,98
2000,38,1014,467,2.3,986,1014
10000,38,4991,3118,15.6,5009,4991
20000,38,10063,7063,35.3,9937,10063
40000,38,19724,16995,85.0,20276,19724
60000,38,29797,24476,122.4,30203,29797
80000,38,39818,31652,158.3,40182,39818
100000,38,49681,45002,225.0,50319,49681
2,39,0,1,0.0,2,0
3,39,2,1,0.0,1,2
100,39,49,46,0.2,51,49
200,39,101,161,0.8,99,101
2000,39,982,949,4.7,1018,982
10000,39,4966,4846,24.2,5034,4966
20000,39,9910,7938,39.7,10090,9910
40000,39,19857,19519,97.6,20143,19857
60000,39,29958,21338,106.7,30042,29958
80000,39,39999,28885,144.4,40001,39999
100000,39,49494,33691,168.5,50506,49494
2,40,1,1,0.0,1,1
3,40,2,1,0.0,1,2
100,40,56,28,0.1,44,56
200,40,99,104,0.5,101,99
2000,40,1001,923,4.6,999,1001
10000,40,4943,4124,20.6,5057,4943
20000,40,9869,6764,33.8,10131,9869
40000,40,19961,18675,93.4,20039,19961
60000,40,29937,22656,113.3,30063,29937
80000,40,39697,36889,184.4,40303,39697
100000,40,49844,40466,202.3,50156,49844
2,41,2,1,0.0,0,2
3,41,0,1,0.0,3,0
100,41,43,53,0.3,57,43
200,41,89,63,0.3,111,89
2000,41,988,1112,5.6,1012,988
10000,41,5029,4966,24.8,4971,5029
20000,41,9973,9065,45.3,10027,9973
40000,41,20074,13594,68.0,19926,20074
60000,41,29653,17533,87.7,30347,29653
80000,41,40087,20768,103.8,39913,40087
100000,41,50253,36775,183.9,49747,50253
2,42,0,1,0.0,2,0
3,42,3,1,0.0,0,3
100,42,47,52,0.3,53,47
200,42,96,138,0.7,104,96
2000,42,971,1428,7.1,1029,971
10000,42,5003,2579,12.9,4997,5003
20000,42,9834,7781,38.9,10166,9834
40000,42,19872,12926,64.6,20128,19872
60000,42,29775,30676,153.4,30225,29775
80000,42,39765,38053,190.3,40235,39765
100000,42,49997,40483,202.4,50003,49997
2,43,2,1,0.0,0,2
3,43,1,1,0.0,2,1
100,43,46,64,0.3,54,46
200,43,98,82,0.4,102,98
2000,43,997,1262,6.3,1003,997
10000,43,4980,5043,25.2,5020,4980
20000,43,9982,7348,36.7,10018,9982
40000,43,20009,13172,65.9,19991,20009
60000,43,29785,24252,121.3,30215,29785
80000,43,39646,40060,200.3,40354,39646
100000,43,49835,43832,219.2,50165,49835
2,44,2,1,0.0,0,2
3,44,2,2,0.0,1,2
100,44,43,64,0.3,57,43
200,44,108,126,0.6,92,108
2000,44,1012,985,4.9,988,1012
10000,44,5002,4544,22.7,4998,5002
20000,44,9876,9852,49.3,10124,9876
40000,44,19778,22514,112.6,20222,19778
60000,44,29631,35238,176.2,30369,29631
80000,44,39872,39371,196.9,40128,39872
100000,44,49747,48818,244.1,50253,49747
2,45,2,1,0.0,0,2
3,45,1,1,0.0,2,1
100,45,55,56,0.3,45,55
200,45,105,100,0.5,95,105
2000,45,1041,986,4.9,959,1041
10000,45,5112,4966,24.8,4888,5112
20000,45,9904,9777,48.9,10096,9904
40000,45,19902,21866,109.3,20098,19902
60000,45,29907,24680,123.4,30093,29907
80000,45,40012,31558,157.8,39988,40012
100000,45,49688,51738,258.7,50312,49688
2,46,1,1,0.0,1,1
3,46,0,1,0.0,3,0
100,46,45,31,0.2,55,45
200,46,97,108,0.5,103,97
2000,46,1013,722,3.6,987,1013
10000,46,4865,4773,23.9,5135,4865
20000,46,9972,10796,54.0,10028,9972
40000,46,19726,14054,70.3,20274,19726
60000,46,30016,26072,130.4,29984,30016
80000,46,39757,38412,192.1,40243,39757
100000,46,49772,41301,206.5,50228,49772
2,47,1,1,0.0,1,1
3,47,0,1,0.0,3,0
100,47,47,44,0.2,53,47
200,47,103,112,0.6,97,103
2000,47,1008,1039,5.2,992,1008
10000,47,4967,5447,27.2,5033,4967
20000,47,10111,6600,33.0,9889,10111
40000,47,19922,17706,88.5,20078,19922
60000,47,29865,26776,133.9,30135,29865
80000,47,39924,25428,127.1,40076,39924
100000,47,49802,47665,238.3,50198,49802
2,48,1,1,0.0,1,1
3,48,2,1,0.0,1,2
100,48,44,36,0.2,56,44
200,48,97,80,0.4,103,97
2000,48,971,1000,5.0,1029,971
10000,48,5001,5537,27.7,4999,5001
20000,48,10000,9358,46.8,10000,10000
40000,48,20032,17886,89.4,19968,20032
60000,48,29924,23258,116.3,30076,29924
80000,48,39971,36903,184.5,40029,39971
100000,48,49750,45637,228.2,50250,49750
2,49,0,1,0.0,2,0
3,49,1,2,0.0,2,1
100,49,49,46,0.2,51,49
200,49,102,73,0.4,98,102
2000,49,1001,1086,5.4,999,1001
10000,49,5037,4702,23.5,4963,5037
20000,49,10005,8123,40.6,9995,10005
40000,49,19892,17816,89.1,20108,19892
60000,49,30103,31152,155.8,29897,30103
80000,49,39981,25261,126.3,40019,39981
100000,49,50152,37111,185.6,49848,50152
2,50,1,1,0.0,1,1
3,50,2,1,0.0,1,2
100,50,54,53,0.3,46,54
200,50,101,124,0.6,99,101
2000,50,980,1245,6.2,1020,980
10000,50,4884,4673,23.4,5116,4884
20000,50,9861,9363,46.8,10139,9861
40000,50,19961,17691,88.5,20039,19961
60000,50,30048,24018,120.1,29952,30048
80000,50,39858,36884,184.4,40142,39858
100000,50,49527,41405,207.0,50473,49527
2,51,1,1,0.0,1,1
