Timestep,Iteration,Total Reward,Suboptimal Arms,Regret,Zeros Count,Ones Count
2000,34,1764.8994276895564,414,41.4,994,1006
10000,34,8870.553466848816,1139,113.9,5076,4924
20000,34,17856.06187815415,1400,140.0,10148,9852
40000,34,35945.51802452729,1633,163.3,19942,20058
60000,34,53821.92679485317,2199,219.9,29987,30013
80000,34,71793.5479313816,2227,222.7,40143,39857
100000,34,89694.200577352,2104,210.4,50294,49706
2,35,2.4219230635384337,1,0.1,1,1
3,35,2.4287345727858827,1,0.1,2,1
100,35,85.68777573445138,38,3.8,54,46
200,35,172.09537153465632,60,6.0,98,102
2000,35,1732.1225988738013,712,71.2,995,1005
10000,35,8907.728403467328,1285,128.5,4923,5077
20000,35,17931.859617177586,1249,124.9,9984,10016
40000,35,35754.745844791876,1946,194.6,20063,19937
60000,35,53905.59772275124,2047,204.7,29781,30219
80000,35,71857.4456042807,1986,198.6,39878,40122
100000,35,89990.842360624,2542,254.2,49741,50259
2,36,1.1348124608054397,1,0.1,2,0
3,36,2.9374119051547467,1,0.1,1,2
100,36,88.69213357421336,37,3.7,45,55
200,36,177.45869218770926,135,13.5,91,109
2000,36,1749.1461377845299,586,58.6,980,1020
10000,36,8865.062077510122,1181,118.1,5015,4985
20000,36,17849.354290719286,1741,174.1,9915,10085
40000,36,35880.21368498386,2189,218.9,19841,20159
60000,36,53643.035974663064,2880,288.0,30182,29818
80000,36,71722.47608965707,2679,267.9,40031,39969
100000,36,89858.92684684461,2015,201.5,49992,50008
2,37,1.9430165509498039,1,0.1,1,1
3,37,2.7691225021174555,1,0.1,2,1
100,37,83.32445948612421,55,5.5,54,46
200,37,166.30812164451802,77,7.7,114,86
2000,37,1738.3788925693627,838,83.8,1007,993
10000,37,8927.504956896206,1545,154.5,4891,5109
20000,37,17775.477088193104,1861,186.1,10058,9942
40000,37,35822.46166626715,1521,152.1,19952,20048
60000,37,53677.89980687498,2458,245.8,30163,29837
80000,37,71793.43381303991,2167,216.7,40059,39941
100000,37,89654.77962729933,2436,243.6,50147,49853
2,38,1.4329869636374704,1,0.1,1,1
3,38,2.8056079464887036,1,0.1,1,2
100,38,83.30094923625603,60,6.0,42,58
200,38,172.60519007741402,88,8.8,99,101
2000,38,1713.9966036777016,619,61.9,1031,969
10000,38,8869.317706819813,1149,114.9,4976,5024
20000,38,17821.8989983207,1596,159.6,10015,9985
40000,38,35768.54395944159,2142,214.2,20072,19928
60000,38,53720.70600314694,2499,249.9,29963,30037
80000,38,71657.82549152737,2401,240.1,40202,39798
100000,38,89771.30287169907,2555,255.5,49852,50148
2,39,1.4633723628689146,1,0.1,1,1
3,39,3.5756469539248843,1,0.1,0,3
100,39,88.03295592093508,43,4.3,48,52
200,39,166.0400786399826,120,12.0,104,96
2000,39,1780.1238832965676,412,41.2,988,1012
10000,39,8889.011766431186,903,90.3,5011,4989
20000,39,17851.304422831596,1259,125.9,9987,10013
40000,39,35732.02315240186,2426,242.6,19927,20073
60000,39,53760.772816192126,2269,226.9,29825,30175
80000,39,71758.59744295242,2058,205.8,40147,39853
100000,39,89796.15826852943,2161,216.1,50138,49862
2,40,2.0819169447937824,1,0.1,0,2
3,40,3.25790739684496,1,0.1,1,2
100,40,81.507658936883,57,5.7,53,47
200,40,171.575702564143,99,9.9,102,98
2000,40,1729.5491509423673,618,61.8,1014,986
10000,40,8841.9907993999,1404,140.4,5012,4988
20000,40,17892.483191910243,1369,136.9,9987,10013
40000,40,35748.00530999223,2203,220.3,19997,20003
60000,40,53821.14983548295,1922,192.2,30039,29961
80000,40,71886.83102576362,1748,174.8,40009,39991
100000,40,89740.30543181146,2676,267.6,49933,50067
2,41,0.8101028560388749,1,0.1,2,0
3,41,2.913171683351983,1,0.1,1,2
100,41,87.11713030979608,54,5.4,48,52
200,41,166.1486077422161,69,6.9,102,98
2000,41,1722.5833944441267,481,48.1,1059,941
10000,41,8883.056208273494,1069,106.9,5016,4984
20000,41,17845.8075629149,1666,166.6,10020,9980
40000,41,35737.34438140799,1741,174.1,20275,19725
60000,41,53765.41978659051,2079,207.9,29906,30094
80000,41,71739.97431050224,1675,167.5,39990,40010
100000,41,89766.22838219283,2538,253.8,50044,49956
2,42,1.5988042932397502,1,0.1,1,1
3,42,2.8180608940208636,1,0.1,1,2
100,42,84.69483572953611,44,4.4,52,48
200,42,162.78370167986378,77,7.7,112,88
2000,42,1781.8496775556953,452,45.2,961,1039
10000,42,8873.421930125194,1068,106.8,5015,4985
20000,42,17816.556784480537,1598,159.8,10021,9979
40000,42,35763.4219968401,1902,190.2,19995,20005
60000,42,53770.88938386486,2005,200.5,29964,30036
80000,42,71724.26241437565,2027,202.7,39990,40010
100000,42,89625.40197523897,2575,257.5,50251,49749
2,43,1.3110480902100154,1,0.1,2,0
3,43,2.5838708488300206,1,0.1,2,1
100,43,84.74168240470297,52,5.2,48,52
200,43,176.5742053970768,73,7.3,101,99
2000,43,1740.053215060154,770,77.0,951,1049
10000,43,8883.028459553245,1268,126.8,4992,5008
20000,43,17788.428588026138,1621,162.1,10131,9869
40000,43,35755.76729807886,1483,148.3,20150,19850
60000,43,53829.01225168501,2325,232.5,29900,30100
80000,43,71846.51451760087,1880,188.0,39971,40029
100000,43,89878.52155414032,1795,179.5,49944,50056
2,44,1.9343659268337428,1,0.1,0,2
3,44,3.414807061723988,1,0.1,0,3
100,44,86.91838716941801,53,5.3,45,55
200,44,174.81794163836577,73,7.3,98,102
2000,44,1748.4752885740475,570,57.0,989,1011
10000,44,8904.527580253454,998,99.8,4980,5020
20000,44,17846.829492997265,1711,171.1,9970,10030
40000,44,35852.75066023565,2213,221.3,19798,20202
60000,44,53835.144161493605,2829,282.9,29830,30170
80000,44,71883.62638052901,1834,183.4,39877,40123
100000,44,89780.90076635138,2243,224.3,50057,49943
2,45,1.67411076651489,1,0.1,1,1
3,45,2.354416017716764,1,0.1,3,0
100,45,79.33746433269359,39,3.9,57,43
200,45,164.67772052291917,108,10.8,109,91
2000,45,1745.735483900881,494,49.4,1036,964
10000,45,8869.95701069352,1178,117.8,5027,4973
20000,45,17825.304444738566,1231,123.1,10085,9915
40000,45,35789.992614044495,2200,220.0,20021,19979
60000,45,53734.89738339516,2713,271.3,30120,29880
80000,45,71711.43023184175,2338,233.8,39985,40015
100000,45,89738.3332316548,2066,206.6,50183,49817
2,46,1.210547049371888,1,0.1,2,0
3,46,2.4168849878023795,1,0.1,1,2
100,46,80.01233634635992,56,5.6,57,43
200,46,178.14232649897045,61,6.1,91,109
2000,46,1759.6155666947595,563,56.3,966,1034
10000,46,8913.895705487303,951,95.1,4973,5027
20000,46,17905.551412151162,1360,136.0,9898,10102
40000,46,35853.83051560253,2179,217.9,19900,20100
60000,46,53874.60027794314,2039,203.9,29926,30074
80000,46,71875.78729170782,2717,271.7,39706,40294
100000,46,89670.00389841016,2597,259.7,50256,49744
2,47,1.4181768607528287,1,0.1,1,1
3,47,1.7333641399602484,1,0.1,3,0
100,47,83.75675691519042,37,3.7,51,49
200,47,171.66713900770623,95,9.5,100,100
2000,47,1734.6843250193367,618,61.8,1011,989
10000,47,8908.964938752133,1113,111.3,4982,5018
20000,47,17903.891084246825,1514,151.4,9934,10066
40000,47,35672.55255179665,1742,174.2,20155,19845
60000,47,53955.076463212215,1574,157.4,29833,30167
80000,47,71771.49532701356,1750,175.0,40123,39877
100000,47,89603.55711582112,2014,201.4,50231,49769
2,48,1.7714649786398424,1,0.1,1,1
3,48,2.625856233609399,1,0.1,1,2
100,48,85.2026219992892,60,6.0,52,48
200,48,171.82643129427012,91,9.1,104,96
2000,48,1758.0946284453655,371,37.1,1011,989
10000,48,8908.47309105475,1221,122.1,4941,5059
20000,48,17860.904033843835,2027,202.7,9922,10078
40000,48,35834.75696094489,1941,194.1,19947,20053
60000,48,53755.45468335952,2185,218.5,30124,29876
80000,48,71484.21141676481,2098,209.8,40380,39620
100000,48,89641.74994645471,2538,253.8,50058,49942
2,49,0.9522912336001574,1,0.1,2,0
3,49,2.1145715035056254,1,0.1,2,1
100,49,83.01817462553508,37,3.7,51,49
200,49,166.66743239386247,85,8.5,106,94
2000,49,1740.1839673314985,454,45.4,1029,971
10000,49,8900.137603322803,1219,121.9,4985,5015
20000,49,17875.06763767559,1123,112.3,9942,10058
40000,49,35794.29203842472,1726,172.6,20026,19974
60000,49,53880.65340116088,2000,200.0,29902,30098
80000,49,71662.92512341889,2307,230.7,40311,39689
100000,49,89657.57130037305,1764,176.4,50105,49895
2,50,1.578403710384623,1,0.1,1,1
3,50,3.0079166658409333,1,0.1,1,2
100,50,81.02101128367191,61,6.1,51,49
200,50,171.50410370712444,86,8.6,106,94
2000,50,1757.0365715101718,440,44.0,991,1009
10000,50,8909.085154462846,1114,111.4,4964,5036
20000,50,17841.664880306602,1923,192.3,10032,9968
40000,50,35741.19437726006,1580,158.0,20046,19954
60000,50,53878.485347528134,1912,191.2,29916,30084
80000,50,71740.17895221504,2074,207.4,40178,39822
100000,50,89732.44100119431,2135,213.5,49927,50073
2,51,1.8900966446005318,1,0.1,0,2
3,51,3.0870360291222942,1,0.1,2,1
100,51,87.42527815201407,37,3.7,48,52
200,51,171.2011234929648,90,9.0,101,99
2000,51,1729.0743359927667,625,62.5,1009,991
10000,51,8872.525126313356,1319,131.9,4938,5062
20000,51,17903.049779848174,2120,212.0,9876,10124
40000,51,35757.601715894525,1588,158.8,20192,19808
60000,51,53649.60150111931,2295,229.5,30173,29827
80000,51,71701.52781235798,1932,193.2,40234,39766
100000,51,89920.54918425618,2102,210.2,49814,50186
2,52,2.017043883741179,1,0.1,0,2
3,52,2.473363804456486,1,0.1,2,1
100,52,88.04191258377709,55,5.5,51,49
200,52,171.24987950301502,78,7.8,101,99
2000,52,1768.0157550617955,444,44.4,961,1039
10000,52,8940.296178626431,1060,106.0,4944,5056
20000,52,17887.227373326037,1514,151.4,9968,10032
40000,52,35862.97600975663,1711,171.1,19905,20095
60000,52,53787.76897711139,1961,196.1,30089,29911
80000,52,71727.77455158418,2022,202.2,40192,39808
100000,52,89918.69572147772,2223,222.3,49807,50193
2,53,0.8896183481600034,1,0.1,2,0
3,53,1.4700939687489671,1,0.1,3,0
100,53,85.31605090598484,60,6.0,52,48
200,53,175.21021881386633,60,6.0,95,105
2000,53,1725.6703174429263,497,49.7,1017,983
10000,53,8867.188296542925,1488,148.8,4989,5011
20000,53,17924.557066371934,1405,140.5,9922,10078
40000,53,35835.14063188117,2128,212.8,19978,20022
60000,53,53854.32843912396,2351,235.1,29995,30005
80000,53,71805.48884785075,1560,156.0,40097,39903
100000,53,89831.52145220814,2431,243.1,49960,50040
2,54,1.770789564715332,1,0.1,1,1
3,54,2.433291203584084,1,0.1,1,2
100,54,82.3555381466396,42,4.2,55,45
200,54,169.69073815924187,107,10.7,92,108
2000,54,1719.6352956672804,583,58.3,1009,991
10000,54,8810.972013659099,1292,129.2,5106,4894
20000,54,17918.734137490177,1464,146.4,9965,10035
40000,54,35894.65496409721,1853,185.3,19841,20159
60000,54,53625.84141501686,1666,166.6,30379,29621
80000,54,71702.56623759058,2792,279.2,40192,39808
100000,54,89777.96742943593,2178,217.8,50062,49938
2,55,2.269254775714364,1,0.1,0,2
3,55,3.2251657378352556,1,0.1,1,2
100,55,85.42938014787597,37,3.7,46,54
200,55,167.63312299546985,95,9.5,103,97
2000,55,1760.5310896672463,434,43.4,980,1020
10000,55,8828.56294479902,1683,168.3,5043,4957
20000,55,17860.830402112064,1364,136.4,9967,10033
40000,55,35971.82652163488,2016,201.6,19636,20364
60000,55,53825.70039018574,1867,186.7,29974,30026
80000,55,71754.31895068016,2275,227.5,40007,39993
100000,55,89785.59705727245,2428,242.8,49920,50080
2,56,1.7504070347199545,1,0.1,1,1
3,56,3.266761942470852,1,0.1,1,2
100,56,87.24127603719047,63,6.3,47,53
200,56,163.15298076836035,83,8.3,103,97
2000,56,1729.105125044727,402,40.2,1026,974
10000,56,8959.448675720665,1015,101.5,4878,5122
20000,56,17811.299564629324,1850,185.0,10016,9984
40000,56,35678.892721306525,1815,181.5,20157,19843
60000,56,53780.280355016235,2059,205.9,29929,30071
80000,56,71861.30835870828,1476,147.6,39909,40091
100000,56,89840.59040350464,2177,217.7,50015,49985
2,57,1.7988887601141617,1,0.1,0,2
3,57,1.7274527528939365,1,0.1,3,0
100,57,82.3866405999116,37,3.7,56,44
200,57,173.72504493825795,86,8.6,92,108
2000,57,1746.9925176681058,755,75.5,1004,996
10000,57,8897.314859409717,1180,118.0,5019,4981
20000,57,17844.69641510229,1354,135.4,9920,10080
40000,57,35855.663850327735,1738,173.8,19947,20053
60000,57,53706.826715240684,1617,161.7,30079,29921
80000,57,71877.54062408234,1969,196.9,39879,40121
100000,57,89728.65002292387,2730,273.0,50060,49940
2,58,1.6516715150086054,1,0.1,1,1
3,58,2.0485002130628054,1,0.1,2,1
100,58,83.26924670468827,43,4.3,54,46
200,58,162.60688701038976,156,15.6,105,95
2000,58,1740.2109210970827,671,67.1,1000,1000
10000,58,8862.9176321115,1300,130.0,4994,5006
20000,58,17805.347237013862,1636,163.6,10063,9937
40000,58,35800.05886334749,1846,184.6,20077,19923
60000,58,53787.17774593633,1866,186.6,30031,29969
80000,58,71796.94561343406,1962,196.2,40061,39939
100000,58,89758.48855550658,2243,224.3,49889,50111
2,59,2.7868027043061456,1,0.1,0,2
3,59,3.09973467384651,1,0.1,1,2
100,59,86.89078422113857,53,5.3,49,51
200,59,172.35693620713315,110,11.0,95,105
2000,59,1756.2038468347153,480,48.0,956,1044
10000,59,8832.26214398841,1291,129.1,5093,4907
20000,59,17893.81282486349,1629,162.9,9939,10061
40000,59,35858.659133682406,1794,179.4,20030,19970
60000,59,53855.345681398816,1432,143.2,29769,30231
80000,59,71789.62815171013,2039,203.9,40140,39860
100000,59,89830.67807707252,2876,287.6,50061,49939
2,60,2.052496470366574,1,0.1,1,1
3,60,3.344515998833031,1,0.1,1,2
100,60,88.66342423690212,46,4.6,50,50
200,60,169.66882129398098,91,9.1,101,99
2000,60,1744.3583458785124,566,56.6,1005,995
10000,60,8863.079399912578,1182,118.2,5053,4947
20000,60,17906.38738739798,1646,164.6,9857,10143
40000,60,35855.57522154385,1621,162.1,20002,19998
60000,60,53831.67099136654,1893,189.3,29903,30097
80000,60,71740.79514439481,2603,260.3,40016,39984
100000,60,89728.44061590714,2903,290.3,50149,49851
2,61,0.3551736406971978,1,0.1,2,0
3,61,3.0093193245701233,1,0.1,1,2
100,61,86.83476369461468,63,6.3,45,55
200,61,177.00731862849062,65,6.5,99,101
2000,61,1748.9261967266732,573,57.3,978,1022
10000,61,8823.583595660704,1084,108.4,5102,4898
20000,61,17868.39214350198,1683,168.3,9925,10075
40000,61,35784.520801787156,1605,160.5,20163,19837
60000,61,53654.81892144273,2170,217.0,30229,29771
80000,61,71740.75879201519,1831,183.1,40023,39977
100000,61,89875.68564832586,2286,228.6,49773,50227
2,62,1.6360529262585186,1,0.1,1,1
3,62,4.126387529533071,1,0.1,0,3
100,62,86.32990769586573,39,3.9,52,48
200,62,167.7046933643776,94,9.4,102,98
2000,62,1751.0467414429734,658,65.8,1000,1000
10000,62,8824.884409299233,1572,157.2,5028,4972
20000,62,17758.69274269635,1778,177.8,10086,9914
40000,62,35657.01035215167,1774,177.4,20222,19778
60000,62,53927.25123283922,2225,222.5,29819,30181
80000,62,71836.95046000225,2096,209.6,39825,40175
100000,62,89771.32433746941,2085,208.5,50084,49916
2,63,1.9793350326180037,1,0.1,1,1
3,63,2.0003569734847084,1,0.1,3,0
100,63,83.13620903861457,63,6.3,52,48
200,63,170.63741173321935,116,11.6,87,113
2000,63,1745.3399303690678,572,57.2,999,1001
10000,63,8910.571557424004,1078,107.8,4942,5058
20000,63,17827.391597184465,1560,156.0,10004,9996
40000,63,35790.64934275629,2039,203.9,19959,20041
60000,63,53771.46694816445,1971,197.1,30144,29856
80000,63,71892.04092687019,1747,174.7,40015,39985
100000,63,89773.51166636392,2086,208.6,50010,49990
2,64,1.8923034220893262,1,0.1,1,1
3,64,3.045933521176907,1,0.1,1,2
100,64,80.02235590615194,59,5.9,54,46
200,64,164.1578610576736,118,11.8,100,100
2000,64,1742.183917832901,619,61.9,998,1002
10000,64,8955.414237217597,700,70.0,4967,5033
20000,64,17884.66731226441,1767,176.7,9917,10083
40000,64,35741.55691021426,2352,235.2,20021,19979
60000,64,53838.45448544602,1805,180.5,30020,29980
80000,64,71837.37871435587,2096,209.6,39756,40244
100000,64,89559.03785150897,2048,204.8,50312,49688
2,65,0.9931805168310612,1,0.1,1,1
3,65,2.6436909464172125,1,0.1,1,2
100,65,88.3672071429017,52,5.2,49,51
200,65,170.88919633747554,109,10.9,95,105
2000,65,1709.416550251486,545,54.5,1038,962
10000,65,8875.309541831495,1111,111.1,5010,4990
20000,65,17954.264084215145,1818,181.8,9865,10135
40000,65,35887.09812780711,1672,167.2,19900,20100
60000,65,53693.89090608312,1576,157.6,30223,29777
80000,65,71890.63622505612,1712,171.2,39781,40219
100000,65,89899.6144440456,2483,248.3,49616,50384
2,66,0.5180556570445958,1,0.1,2,0
3,66,3.081725889487828,1,0.1,1,2
100,66,84.4190844967019,59,5.9,49,51
200,66,174.5080972809949,103,10.3,97,103
2000,66,1744.4011064863623,477,47.7,999,1001
10000,66,8836.601667188746,1333,133.3,5036,4964
20000,66,17811.436740614878,1696,169.6,10057,9943
40000,66,35849.2041667981,1729,172.9,19956,20044
60000,66,53710.72436267805,2073,207.3,30133,29867
80000,66,71847.87197028,2152,215.2,39854,40146
100000,66,89769.16148953674,1944,194.4,49971,50029
2,67,1.4085630689975872,1,0.1,2,0
3,67,2.0592404734382104,1,0.1,2,1
100,67,90.41121708167086,63,6.3,42,58
200,67,169.20586769209777,77,7.7,108,92
2000,67,1745.2339669470457,496,49.6,991,1009
10000,67,8877.010946100703,1449,144.9,4960,5040
20000,67,17891.79558940011,1666,166.6,9895,10105
