Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1,0,1,0.1,2,0
3,1,3,1,0.1,0,3
100,1,82,42,4.2,18,82
200,1,171,86,8.6,29,171
2000,1,1766,466,46.6,234,1766
10000,1,8879,677,67.7,1121,8879
20000,1,17941,516,51.6,2059,17941
40000,1,35963,793,79.3,4037,35963
60000,1,54103,724,72.4,5897,54103
80000,1,71921,643,64.3,8079,71921
100000,1,89866,1023,102.3,10134,89866
2,2,2,1,0.1,0,2
3,2,3,1,0.1,0,3
100,2,80,49,4.9,20,80
200,2,168,87,8.7,32,168
2000,2,1788,322,32.2,212,1788
10000,2,8941,643,64.3,1059,8941
20000,2,17864,665,66.5,2136,17864
40000,2,36115,750,75.0,3885,36115
60000,2,54012,544,54.4,5988,54012
80000,2,71888,829,82.9,8112,71888
100000,2,90049,666,66.6,9951,90049
2,3,2,1,0.1,0,2
3,3,3,1,0.1,0,3
100,3,88,45,4.5,12,88
200,3,165,100,10.0,35,165
2000,3,1758,282,28.2,242,1758
10000,3,8967,595,59.5,1033,8967
20000,3,17957,669,66.9,2043,17957
40000,3,35899,636,63.6,4101,35899
60000,3,53807,755,75.5,6193,53807
80000,3,71961,675,67.5,8039,71961
100000,3,90016,992,99.2,9984,90016
2,4,2,1,0.1,0,2
3,4,3,1,0.1,0,3
100,4,90,45,4.5,10,90
200,4,177,68,6.8,23,177
2000,4,1764,409,40.9,236,1764
10000,4,8929,526,52.6,1071,8929
20000,4,17924,702,70.2,2076,17924
40000,4,35995,855,85.5,4005,35995
60000,4,53922,973,97.3,6078,53922
80000,4,71896,800,80.0,8104,71896
100000,4,89951,743,74.3,10049,89951
2,5,2,1,0.1,0,2
3,5,2,2,0.2,1,2
100,5,85,50,5.0,15,85
200,5,179,90,9.0,21,179
2000,5,1768,341,34.1,232,1768
10000,5,8951,483,48.3,1049,8951
20000,5,17942,605,60.5,2058,17942
40000,5,35948,686,68.6,4052,35948
60000,5,53887,1051,105.1,6113,53887
80000,5,71840,954,95.4,8160,71840
100000,5,89764,932,93.2,10236,89764
2,6,1,1,0.1,1,1
3,6,2,1,0.1,1,2
100,6,84,41,4.1,16,84
200,6,179,79,7.9,21,179
2000,6,1779,424,42.4,221,1779
10000,6,8920,603,60.3,1080,8920
20000,6,17909,887,88.7,2091,17909
40000,6,35882,1051,105.1,4118,35882
60000,6,53942,967,96.7,6058,53942
80000,6,71960,744,74.4,8040,71960
100000,6,89922,869,86.9,10078,89922
2,7,2,1,0.1,0,2
3,7,3,1,0.1,0,3
100,7,87,43,4.3,13,87
200,7,163,84,8.4,37,163
2000,7,1773,376,37.6,227,1773
10000,7,8986,719,71.9,1014,8986
20000,7,17907,935,93.5,2093,17907
40000,7,35960,662,66.2,4040,35960
60000,7,54036,657,65.7,5964,54036
80000,7,71827,708,70.8,8173,71827
100000,7,89910,883,88.3,10090,89910
2,8,2,1,0.1,0,2
3,8,2,1,0.1,1,2
100,8,84,41,4.1,16,84
200,8,168,80,8.0,32,168
2000,8,1746,341,34.1,254,1746
10000,8,8991,482,48.2,1009,8991
20000,8,17864,923,92.3,2136,17864
40000,8,35979,669,66.9,4021,35979
60000,8,53930,930,93.0,6070,53930
80000,8,71903,1037,103.7,8097,71903
100000,8,89899,892,89.2,10101,89899
2,9,2,1,0.1,0,2
3,9,1,2,0.2,2,1
100,9,85,44,4.4,15,85
200,9,167,75,7.5,33,167
2000,9,1758,339,33.9,242,1758
10000,9,8915,751,75.1,1085,8915
20000,9,17939,775,77.5,2061,17939
40000,9,36036,797,79.7,3964,36036
60000,9,54035,810,81.0,5965,54035
80000,9,71872,769,76.9,8128,71872
100000,9,90070,780,78.0,9930,90070
2,10,2,1,0.1,0,2
3,10,2,1,0.1,1,2
100,10,79,40,4.0,21,79
200,10,171,93,9.3,29,171
2000,10,1783,316,31.6,217,1783
10000,10,8885,786,78.6,1115,8885
20000,10,17887,592,59.2,2113,17887
40000,10,35875,952,95.2,4125,35875
60000,10,53898,597,59.7,6102,53898
80000,10,71914,990,99.0,8086,71914
100000,10,89828,872,87.2,10172,89828
2,11,2,1,0.1,0,2
3,11,3,1,0.1,0,3
100,11,90,46,4.6,10,90
200,11,173,92,9.2,27,173
2000,11,1762,432,43.2,238,1762
10000,11,8957,776,77.6,1043,8957
20000,11,17918,764,76.4,2082,17918
40000,11,35823,759,75.9,4177,35823
60000,11,53731,782,78.2,6269,53731
80000,11,72029,825,82.5,7971,72029
100000,11,89930,749,74.9,10070,89930
2,12,2,1,0.1,0,2
3,12,2,1,0.1,1,2
100,12,82,46,4.6,18,82
200,12,181,91,9.1,19,181
2000,12,1732,390,39.0,268,1732
10000,12,8935,559,55.9,1065,8935
20000,12,17936,707,70.7,2064,17936
40000,12,35820,1040,104.0,4180,35820
60000,12,53821,677,67.7,6179,53821
80000,12,72033,784,78.4,7967,72033
100000,12,89980,873,87.3,10020,89980
2,13,2,1,0.1,0,2
3,13,3,1,0.1,0,3
100,13,82,47,4.7,18,82
200,13,169,76,7.6,31,169
2000,13,1771,304,30.4,229,1771
10000,13,8968,443,44.3,1032,8968
20000,13,17831,532,53.2,2169,17831
40000,13,35853,728,72.8,4147,35853
60000,13,54035,654,65.4,5965,54035
80000,13,71873,628,62.8,8127,71873
100000,13,90033,948,94.8,9967,90033
2,14,2,1,0.1,0,2
3,14,1,1,0.1,2,1
100,14,89,46,4.6,11,89
200,14,172,84,8.4,28,172
2000,14,1737,397,39.7,263,1737
10000,14,8949,729,72.9,1051,8949
20000,14,17923,866,86.6,2077,17923
40000,14,35984,717,71.7,4016,35984
60000,14,53985,648,64.8,6015,53985
80000,14,71975,672,67.2,8025,71975
100000,14,89883,810,81.0,10117,89883
2,15,2,1,0.1,0,2
3,15,3,1,0.1,0,3
100,15,82,47,4.7,18,82
200,15,176,86,8.6,24,176
2000,15,1763,433,43.3,237,1763
10000,15,9002,647,64.7,998,9002
20000,15,17923,599,59.9,2077,17923
40000,15,35992,804,80.4,4008,35992
60000,15,53981,855,85.5,6019,53981
80000,15,72007,1000,100.0,7993,72007
100000,15,89942,1068,106.8,10058,89942
2,16,2,1,0.1,0,2
3,16,2,1,0.1,1,2
100,16,85,47,4.7,15,85
200,16,167,77,7.7,33,167
2000,16,1783,371,37.1,217,1783
10000,16,8910,524,52.4,1090,8910
20000,16,17931,453,45.3,2069,17931
40000,16,35979,588,58.8,4021,35979
60000,16,53874,806,80.6,6126,53874
80000,16,71870,815,81.5,8130,71870
100000,16,90113,798,79.8,9887,90113
2,17,2,1,0.1,0,2
3,17,3,1,0.1,0,3
100,17,86,44,4.4,14,86
200,17,172,82,8.2,28,172
2000,17,1750,303,30.3,250,1750
10000,17,8934,797,79.7,1066,8934
20000,17,17974,684,68.4,2026,17974
40000,17,35796,847,84.7,4204,35796
60000,17,53986,861,86.1,6014,53986
80000,17,71935,835,83.5,8065,71935
100000,17,89974,772,77.2,10026,89974
2,18,2,1,0.1,0,2
3,18,3,1,0.1,0,3
100,18,93,52,5.2,7,93
200,18,170,88,8.8,30,170
2000,18,1763,408,40.8,237,1763
10000,18,8932,519,51.9,1068,8932
20000,18,17959,575,57.5,2041,17959
40000,18,35995,801,80.1,4005,35995
60000,18,53834,936,93.6,6166,53834
80000,18,72070,753,75.3,7930,72070
100000,18,89982,833,83.3,10018,89982
2,19,2,1,0.1,0,2
3,19,3,1,0.1,0,3
100,19,87,47,4.7,13,87
200,19,172,76,7.6,28,172
2000,19,1769,356,35.6,231,1769
10000,19,8932,488,48.8,1068,8932
20000,19,17845,1102,110.2,2155,17845
40000,19,35913,753,75.3,4087,35913
60000,19,53871,630,63.0,6129,53871
80000,19,71941,914,91.4,8059,71941
100000,19,89820,846,84.6,10180,89820
2,20,2,1,0.1,0,2
3,20,3,1,0.1,0,3
100,20,80,48,4.8,20,80
200,20,164,74,7.4,36,164
2000,20,1771,385,38.5,229,1771
10000,20,8921,629,62.9,1079,8921
20000,20,17865,605,60.5,2135,17865
40000,20,35917,756,75.6,4083,35917
60000,20,53894,811,81.1,6106,53894
80000,20,71819,676,67.6,8181,71819
100000,20,89851,890,89.0,10149,89851
2,21,2,1,0.1,0,2
3,21,3,1,0.1,0,3
100,21,89,49,4.9,11,89
200,21,170,84,8.4,30,170
2000,21,1753,438,43.8,247,1753
10000,21,8933,765,76.5,1067,8933
20000,21,17880,729,72.9,2120,17880
40000,21,35939,508,50.8,4061,35939
60000,21,53925,816,81.6,6075,53925
80000,21,72026,816,81.6,7974,72026
100000,21,90076,713,71.3,9924,90076
2,22,2,1,0.1,0,2
3,22,3,1,0.1,0,3
100,22,84,51,5.1,16,84
200,22,169,97,9.7,31,169
2000,22,1755,242,24.2,245,1755
10000,22,8953,519,51.9,1047,8953
20000,22,17961,469,46.9,2039,17961
40000,22,36075,662,66.2,3925,36075
60000,22,53996,676,67.6,6004,53996
80000,22,72016,731,73.1,7984,72016
100000,22,89803,1108,110.8,10197,89803
2,23,1,1,0.1,1,1
3,23,1,1,0.1,2,1
100,23,89,49,4.9,11,89
200,23,176,82,8.2,24,176
2000,23,1790,413,41.3,210,1790
10000,23,8934,558,55.8,1066,8934
20000,23,17985,764,76.4,2015,17985
40000,23,35905,932,93.2,4095,35905
60000,23,53990,784,78.4,6010,53990
80000,23,71952,800,80.0,8048,71952
100000,23,89915,730,73.0,10085,89915
2,24,2,1,0.1,0,2
3,24,3,1,0.1,0,3
100,24,81,46,4.6,19,81
200,24,168,84,8.4,32,168
2000,24,1773,340,34.0,227,1773
10000,24,8952,497,49.7,1048,8952
20000,24,17951,777,77.7,2049,17951
40000,24,35888,744,74.4,4112,35888
60000,24,53740,934,93.4,6260,53740
80000,24,72004,775,77.5,7996,72004
100000,24,89942,769,76.9,10058,89942
2,25,2,1,0.1,0,2
3,25,1,1,0.1,2,1
100,25,82,47,4.7,18,82
200,25,167,75,7.5,33,167
2000,25,1749,527,52.7,251,1749
10000,25,8903,518,51.8,1097,8903
20000,25,17966,754,75.4,2034,17966
40000,25,35875,735,73.5,4125,35875
60000,25,53954,949,94.9,6046,53954
80000,25,72025,816,81.6,7975,72025
100000,25,90022,777,77.7,9978,90022
2,26,2,1,0.1,0,2
3,26,3,1,0.1,0,3
100,26,88,47,4.7,12,88
200,26,168,84,8.4,32,168
2000,26,1748,320,32.0,252,1748
10000,26,8949,589,58.9,1051,8949
20000,26,17907,752,75.2,2093,17907
40000,26,35903,676,67.6,4097,35903
60000,26,53913,598,59.8,6087,53913
80000,26,71859,835,83.5,8141,71859
100000,26,90046,902,90.2,9954,90046
2,27,2,1,0.1,0,2
3,27,3,1,0.1,0,3
100,27,86,50,5.0,14,86
200,27,164,91,9.1,36,164
2000,27,1741,351,35.1,259,1741
10000,27,8919,409,40.9,1081,8919
20000,27,17990,944,94.4,2010,17990
40000,27,36009,649,64.9,3991,36009
60000,27,53967,648,64.8,6033,53967
80000,27,71878,663,66.3,8122,71878
100000,27,89828,913,91.3,10172,89828
2,28,2,1,0.1,0,2
3,28,3,1,0.1,0,3
100,28,88,50,5.0,12,88
200,28,169,77,7.7,31,169
2000,28,1753,391,39.1,247,1753
10000,28,8912,607,60.7,1088,8912
20000,28,17898,599,59.9,2102,17898
40000,28,35925,731,73.1,4075,35925
60000,28,53952,881,88.1,6048,53952
80000,28,71880,558,55.8,8120,71880
100000,28,89959,976,97.6,10041,89959
2,29,0,1,0.1,2,0
3,29,3,1,0.1,0,3
100,29,85,44,4.4,15,85
200,29,165,85,8.5,35,165
2000,29,1762,405,40.5,238,1762
10000,29,8942,525,52.5,1058,8942
20000,29,17904,589,58.9,2096,17904
40000,29,35943,941,94.1,4057,35943
60000,29,53804,880,88.0,6196,53804
80000,29,71897,1007,100.7,8103,71897
100000,29,90132,939,93.9,9868,90132
2,30,2,1,0.1,0,2
3,30,1,2,0.2,2,1
100,30,90,47,4.7,10,90
200,30,168,82,8.2,32,168
2000,30,1739,384,38.4,261,1739
10000,30,8945,495,49.5,1055,8945
20000,30,17829,768,76.8,2171,17829
40000,30,35917,615,61.5,4083,35917
60000,30,54038,801,80.1,5962,54038
80000,30,72011,572,57.2,7989,72011
100000,30,89848,860,86.0,10152,89848
2,31,1,1,0.1,1,1
3,31,2,1,0.1,1,2
100,31,88,45,4.5,12,88
200,31,180,81,8.1,20,180
2000,31,1778,368,36.8,222,1778
10000,31,8914,538,53.8,1086,8914
20000,31,17869,719,71.9,2131,17869
40000,31,35894,747,74.7,4106,35894
60000,31,53922,634,63.4,6078,53922
80000,31,72006,805,80.5,7994,72006
100000,31,89790,668,66.8,10210,89790
2,32,2,1,0.1,0,2
3,32,3,1,0.1,0,3
100,32,80,41,4.1,20,80
200,32,174,68,6.8,26,174
2000,32,1772,370,37.0,228,1772
10000,32,8961,581,58.1,1039,8961
20000,32,17933,583,58.3,2067,17933
40000,32,35993,720,72.0,4007,35993
60000,32,53857,862,86.2,6143,53857
80000,32,72046,720,72.0,7954,72046
100000,32,89878,953,95.3,10122,89878
2,33,2,1,0.1,0,2
3,33,3,1,0.1,0,3
100,33,77,49,4.9,23,77
200,33,179,91,9.1,21,179
2000,33,1783,496,49.6,217,1783
10000,33,8963,430,43.0,1037,8963
20000,33,17885,877,87.7,2115,17885
40000,33,35926,727,72.7,4074,35926
60000,33,53884,1033,103.3,6116,53884
80000,33,71989,672,67.2,8011,71989
100000,33,89836,989,98.9,10164,89836
2,34,1,1,0.1,1,1
3,34,3,1,0.1,0,3
100,34,86,49,4.9,14,86
200,34,177,92,9.2,23,177
2000,34,1757,289,28.9,243,1757
10000,34,8949,533,53.3,1051,8949
20000,34,17986,512,51.2,2014,17986
40000,34,35891,643,64.3,4109,35891
60000,34,53927,712,71.2,6073,53927
80000,34,71765,615,61.5,8235,71765
100000,34,89958,825,82.5,10042,89958
2,35,2,1,0.1,0,2
3,35,3,1,0.1,0,3
100,35,87,42,4.2,13,87
200,35,176,84,8.4,24,176
2000,35,1747,331,33.1,253,1747
10000,35,8998,535,53.5,1002,8998
20000,35,17910,773,77.3,2090,17910
40000,35,35940,780,78.0,4060,35940
60000,35,53707,853,85.3,6293,53707
80000,35,71882,941,94.1,8118,71882
100000,35,89770,1133,113.3,10230,89770
2,36,1,1,0.1,1,1
3,36,3,1,0.1,0,3
100,36,85,49,4.9,15,85
200,36,164,92,9.2,36,164
2000,36,1776,287,28.7,224,1776
10000,36,8948,520,52.0,1052,8948
20000,36,17997,619,61.9,2003,17997
40000,36,35988,751,75.1,4012,35988
60000,36,53967,807,80.7,6033,53967
80000,36,71899,796,79.6,8101,71899
100000,36,89975,648,64.8,10025,89975
2,37,2,1,0.1,0,2
3,37,2,1,0.1,1,2
100,37,84,50,5.0,16,84
200,37,173,82,8.2,27,173
2000,37,1786,352,35.2,214,1786
10000,37,8947,585,58.5,1053,8947
20000,37,17909,778,77.8,2091,17909
40000,37,35868,809,80.9,4132,35868
60000,37,53903,856,85.6,6097,53903
80000,37,71926,764,76.4,8074,71926
100000,37,89814,1169,116.9,10186,89814
2,38,1,1,0.1,1,1
3,38,1,2,0.2,2,1
100,38,84,48,4.8,16,84
200,38,169,80,8.0,31,169
2000,38,1750,410,41.0,250,1750
10000,38,8930,535,53.5,1070,8930
20000,38,17894,776,77.6,2106,17894
40000,38,36079,709,70.9,3921,36079
60000,38,54011,691,69.1,5989,54011
80000,38,71892,996,99.6,8108,71892
100000,38,89875,771,77.1,10125,89875
2,39,0,1,0.1,2,0
3,39,3,1,0.1,0,3
100,39,85,45,4.5,15,85
200,39,177,89,8.9,23,177
2000,39,1763,315,31.5,237,1763
10000,39,8981,790,79.0,1019,8981
20000,39,17997,622,62.2,2003,17997
40000,39,35914,587,58.7,4086,35914
60000,39,54007,929,92.9,5993,54007
80000,39,71878,840,84.0,8122,71878
100000,39,89857,984,98.4,10143,89857
2,40,2,1,0.1,0,2
3,40,3,1,0.1,0,3
100,40,82,49,4.9,18,82
200,40,165,85,8.5,35,165
2000,40,1784,430,43.0,216,1784
10000,40,8957,522,52.2,1043,8957
20000,40,17945,796,79.6,2055,17945
40000,40,35956,816,81.6,4044,35956
60000,40,53934,949,94.9,6066,53934
80000,40,71762,903,90.3,8238,71762
100000,40,90029,751,75.1,9971,90029
2,41,1,1,0.1,1,1
3,41,2,1,0.1,1,2
100,41,84,45,4.5,16,84
200,41,174,90,9.0,26,174
2000,41,1755,359,35.9,245,1755
10000,41,8958,589,58.9,1042,8958
20000,41,17983,708,70.8,2017,17983
40000,41,35853,954,95.4,4147,35853
60000,41,53888,816,81.6,6112,53888
80000,41,71977,761,76.1,8023,71977
100000,41,89911,652,65.2,10089,89911
2,42,2,1,0.1,0,2
3,42,3,1,0.1,0,3
100,42,84,48,4.8,16,84
200,42,165,89,8.9,35,165
2000,42,1765,227,22.7,235,1765
10000,42,8938,763,76.3,1062,8938
20000,42,17935,562,56.2,2065,17935
40000,42,35867,819,81.9,4133,35867
60000,42,53970,896,89.6,6030,53970
80000,42,71951,888,88.8,8049,71951
100000,42,89970,951,95.1,10030,89970
2,43,2,1,0.1,0,2
3,43,3,1,0.1,0,3
100,43,86,42,4.2,14,86
200,43,182,98,9.8,18,182
2000,43,1774,435,43.5,226,1774
10000,43,8943,583,58.3,1057,8943
20000,43,17982,761,76.1,2018,17982
40000,43,35967,750,75.0,4033,35967
60000,43,53872,597,59.7,6128,53872
80000,43,71924,840,84.0,8076,71924
100000,43,89891,823,82.3,10109,89891
2,44,2,1,0.1,0,2
3,44,3,1,0.1,0,3
100,44,85,43,4.3,15,85
200,44,174,84,8.4,26,174
2000,44,1788,364,36.4,212,1788
10000,44,8977,506,50.6,1023,8977
20000,44,18023,561,56.1,1977,18023
40000,44,35825,815,81.5,4175,35825
60000,44,53868,714,71.4,6132,53868
80000,44,71864,804,80.4,8136,71864
100000,44,89926,971,97.1,10074,89926
2,45,2,1,0.1,0,2
3,45,3,1,0.1,0,3
100,45,87,43,4.3,13,87
200,45,179,87,8.7,21,179
2000,45,1773,377,37.7,227,1773
10000,45,8919,439,43.9,1081,8919
20000,45,17948,516,51.6,2052,17948
40000,45,35880,907,90.7,4120,35880
60000,45,53885,995,99.5,6115,53885
80000,45,71969,816,81.6,8031,71969
100000,45,89846,620,62.0,10154,89846
2,46,1,1,0.1,1,1
3,46,3,1,0.1,0,3
100,46,83,46,4.6,17,83
200,46,170,85,8.5,30,170
2000,46,1749,419,41.9,251,1749
10000,46,8925,413,41.3,1075,8925
20000,46,18006,699,69.9,1994,18006
40000,46,35988,962,96.2,4012,35988
60000,46,53989,578,57.8,6011,53989
80000,46,72052,625,62.5,7948,72052
100000,46,90047,644,64.4,9953,90047
2,47,2,1,0.1,0,2
3,47,3,1,0.1,0,3
100,47,91,48,4.8,9,91
200,47,169,70,7.0,31,169
2000,47,1744,371,37.1,256,1744
10000,47,8913,437,43.7,1087,8913
20000,47,17952,644,64.4,2048,17952
40000,47,35911,771,77.1,4089,35911
60000,47,53846,879,87.9,6154,53846
80000,47,71987,871,87.1,8013,71987
100000,47,90076,625,62.5,9924,90076
2,48,1,1,0.1,1,1
3,48,3,1,0.1,0,3
100,48,87,47,4.7,13,87
200,48,176,82,8.2,24,176
2000,48,1754,345,34.5,246,1754
10000,48,8913,544,54.4,1087,8913
20000,48,17962,660,66.0,2038,17962
40000,48,36006,677,67.7,3994,36006
60000,48,53874,996,99.6,6126,53874
80000,48,71845,902,90.2,8155,71845
100000,48,89831,998,99.8,10169,89831
2,49,2,1,0.1,0,2
3,49,1,1,0.1,2,1
100,49,85,46,4.6,15,85
200,49,168,93,9.3,32,168
2000,49,1780,353,35.3,220,1780
10000,49,8991,577,57.7,1009,8991
20000,49,17901,527,52.7,2099,17901
40000,49,35926,838,83.8,4074,35926
60000,49,53782,731,73.1,6218,53782
80000,49,71847,807,80.7,8153,71847
100000,49,89814,1011,101.1,10186,89814
2,50,2,1,0.1,0,2
3,50,3,1,0.1,0,3
100,50,84,43,4.3,16,84
200,50,171,84,8.4,29,171
2000,50,1773,390,39.0,227,1773
10000,50,8938,502,50.2,1062,8938
20000,50,17969,592,59.2,2031,17969
40000,50,35992,719,71.9,4008,35992
60000,50,53835,792,79.2,6165,53835
80000,50,71862,877,87.7,8138,71862
100000,50,90023,751,75.1,9977,90023
2,51,2,1,0.1,0,2
