Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
100,51,45,99,0.5,55,45
200,51,103,199,1.0,97,103
2000,51,1006,1998,9.99,994,1006
10000,51,5002,9998,49.99,4998,5002
20000,51,9915,1,0.01,10085,9915
40000,51,19862,39998,199.99,20138,19862
60000,51,29720,59998,299.99,30280,29720
80000,51,39570,79999,399.99,40430,39570
100000,51,49817,1,0.01,50183,49817
2,52,1,0,0.0,1,1
3,52,1,0,0.0,2,1
100,52,50,1,0.01,50,50
200,52,98,3,0.02,102,98
2000,52,1029,1,0.01,971,1029
10000,52,4978,9999,50.0,5022,4978
20000,52,10057,1,0.01,9943,10057
40000,52,20008,1,0.01,19992,20008
60000,52,29680,59999,299.99,30320,29680
80000,52,40051,1,0.01,39949,40051
100000,52,49588,99999,499.99,50412,49588
2,53,0,0,0.0,2,0
3,53,3,0,0.0,0,3
100,53,45,99,0.5,55,45
200,53,99,199,1.0,101,99
2000,53,1013,1998,9.99,987,1013
10000,53,4919,2,0.01,5081,4919
20000,53,9944,19999,99.99,10056,9944
40000,53,19975,20000,100.0,20025,19975
60000,53,29896,3,0.02,30104,29896
80000,53,39642,79999,399.99,40358,39642
100000,53,49484,99999,499.99,50516,49484
2,54,2,0,0.0,0,2
3,54,0,0,0.0,3,0
100,54,52,2,0.01,48,52
200,54,98,1,0.01,102,98
2000,54,989,1,0.01,1011,989
10000,54,5002,3,0.02,4998,5002
20000,54,9958,19999,99.99,10042,9958
40000,54,19765,39999,199.99,20235,19765
60000,54,29735,1,0.01,30265,29735
80000,54,39835,5,0.03,40165,39835
100000,54,49469,99998,499.99,50531,49469
2,55,1,0,0.0,1,1
3,55,2,0,0.0,1,2
100,55,61,98,0.49,39,61
200,55,116,3,0.02,84,116
2000,55,986,1999,10.0,1014,986
10000,55,4915,9999,50.0,5085,4915
20000,55,9821,19996,99.98,10179,9821
40000,55,19903,39998,199.99,20097,19903
60000,55,29573,59999,299.99,30427,29573
80000,55,39901,1,0.01,40099,39901
100000,55,49442,99999,499.99,50558,49442
2,56,2,0,0.0,0,2
3,56,0,0,0.0,3,0
100,56,52,1,0.01,48,52
200,56,92,1,0.01,108,92
2000,56,1014,4,0.02,986,1014
10000,56,4902,9998,49.99,5098,4902
20000,56,10070,1,0.01,9930,10070
40000,56,19983,1,0.01,20017,19983
60000,56,29827,1,0.01,30173,29827
80000,56,39739,79998,399.99,40261,39739
100000,56,50074,3,0.02,49926,50074
2,57,2,0,0.0,0,2
3,57,2,0,0.0,1,2
100,57,46,1,0.01,54,46
200,57,107,199,1.0,93,107
2000,57,1007,4,0.02,993,1007
10000,57,5015,9996,49.98,4985,5015
20000,57,9937,19999,99.99,10063,9937
40000,57,19879,39997,199.98,20121,19879
60000,57,29633,59999,299.99,30367,29633
80000,57,40035,4,0.02,39965,40035
100000,57,50123,3,0.02,49877,50123
2,58,0,0,0.0,2,0
3,58,2,0,0.0,1,2
100,58,56,2,0.01,44,56
200,58,99,1,0.01,101,99
2000,58,964,1998,9.99,1036,964
10000,58,5117,2,0.01,4883,5117
20000,58,10029,19999,99.99,9971,10029
40000,58,19948,1,0.01,20052,19948
60000,58,29760,59999,299.99,30240,29760
80000,58,39500,79997,399.98,40500,39500
100000,58,49533,99999,499.99,50467,49533
2,59,2,0,0.0,0,2
3,59,2,0,0.0,1,2
100,59,51,2,0.01,49,51
200,59,102,2,0.01,98,102
2000,59,1028,1998,9.99,972,1028
10000,59,5013,1,0.01,4987,5013
20000,59,9949,2,0.01,10051,9949
40000,59,19893,39998,199.99,20107,19893
60000,59,30183,3,0.02,29817,30183
80000,59,39571,79998,399.99,40429,39571
100000,59,49850,2,0.01,50150,49850
2,60,0,0,0.0,2,0
3,60,2,0,0.0,1,2
100,60,49,50,0.25,51,49
200,60,103,199,1.0,97,103
2000,60,1004,1,0.01,996,1004
10000,60,4957,9998,49.99,5043,4957
20000,60,9932,19996,99.98,10068,9932
40000,60,19920,1,0.01,20080,19920
60000,60,29779,59999,299.99,30221,29779
80000,60,39710,79998,399.99,40290,39710
100000,60,49748,99998,499.99,50252,49748
2,61,2,0,0.0,0,2
3,61,1,0,0.0,2,1
100,61,46,1,0.01,54,46
200,61,99,198,0.99,101,99
2000,61,1023,1,0.01,977,1023
10000,61,5016,5000,25.0,4984,5016
20000,61,9938,19999,99.99,10062,9938
40000,61,20032,1,0.01,19968,20032
60000,61,29776,59998,299.99,30224,29776
80000,61,39431,79999,399.99,40569,39431
100000,61,49720,99997,499.98,50280,49720
2,62,1,0,0.0,1,1
3,62,2,0,0.0,1,2
100,62,39,1,0.01,61,39
200,62,87,100,0.5,113,87
2000,62,999,1998,9.99,1001,999
10000,62,4986,4,0.02,5014,4986
20000,62,9971,19999,99.99,10029,9971
40000,62,19893,4,0.02,20107,19893
60000,62,29945,1,0.01,30055,29945
80000,62,39510,79994,399.97,40490,39510
100000,62,49616,99999,499.99,50384,49616
2,63,1,0,0.0,1,1
3,63,0,0,0.0,3,0
100,63,53,99,0.5,47,53
200,63,112,2,0.01,88,112
2000,63,1006,1000,5.0,994,1006
10000,63,4894,9998,49.99,5106,4894
20000,63,9907,19998,99.99,10093,9907
40000,63,20021,1,0.01,19979,20021
60000,63,29862,59997,299.98,30138,29862
80000,63,39835,1,0.01,40165,39835
100000,63,49910,3,0.02,50090,49910
2,64,1,0,0.0,1,1
3,64,3,0,0.0,0,3
100,64,53,50,0.25,47,53
200,64,96,100,0.5,104,96
2000,64,1000,1,0.01,1000,1000
10000,64,4987,9999,50.0,5013,4987
20000,64,9904,19999,99.99,10096,9904
40000,64,19671,39997,199.98,20329,19671
60000,64,30134,1,0.01,29866,30134
80000,64,39499,79999,399.99,40501,39499
100000,64,49372,99996,499.98,50628,49372
2,65,1,0,0.0,1,1
3,65,1,0,0.0,2,1
100,65,48,99,0.5,52,48
200,65,102,199,1.0,98,102
2000,65,981,1997,9.99,1019,981
10000,65,4894,1,0.01,5106,4894
20000,65,9861,19998,99.99,10139,9861
40000,65,19989,4,0.02,20011,19989
60000,65,29770,59999,299.99,30230,29770
80000,65,40092,1,0.01,39908,40092
100000,65,49679,99999,499.99,50321,49679
2,66,1,0,0.0,1,1
3,66,1,0,0.0,2,1
100,66,53,2,0.01,47,53
200,66,97,1,0.01,103,97
2000,66,932,1997,9.99,1068,932
10000,66,4989,2,0.01,5011,4989
20000,66,9785,19997,99.98,10215,9785
40000,66,19858,39999,199.99,20142,19858
60000,66,29679,59999,299.99,30321,29679
80000,66,39860,4,0.02,40140,39860
100000,66,49719,99998,499.99,50281,49719
2,67,1,0,0.0,1,1
3,67,2,0,0.0,1,2
100,67,62,98,0.49,38,62
200,67,97,1,0.01,103,97
2000,67,981,1,0.01,1019,981
10000,67,4908,9999,50.0,5092,4908
20000,67,9760,19998,99.99,10240,9760
40000,67,19945,2,0.01,20055,19945
60000,67,29709,59998,299.99,30291,29709
80000,67,40123,5,0.03,39877,40123
100000,67,49756,3,0.02,50244,49756
2,68,0,0,0.0,2,0
3,68,2,0,0.0,1,2
100,68,49,1,0.01,51,49
200,68,113,198,0.99,87,113
2000,68,991,1996,9.98,1009,991
10000,68,4926,9996,49.98,5074,4926
20000,68,10034,1,0.01,9966,10034
40000,68,19898,39997,199.98,20102,19898
60000,68,29829,59999,299.99,30171,29829
80000,68,39720,79999,399.99,40280,39720
100000,68,49969,2,0.01,50031,49969
2,69,1,0,0.0,1,1
3,69,2,0,0.0,1,2
100,69,49,1,0.01,51,49
200,69,108,199,1.0,92,108
2000,69,1018,1,0.01,982,1018
10000,69,4943,2,0.01,5057,4943
20000,69,10028,2,0.01,9972,10028
40000,69,19808,39999,199.99,20192,19808
60000,69,30040,1,0.01,29960,30040
80000,69,39912,7,0.04,40088,39912
100000,69,49768,99999,499.99,50232,49768
2,70,0,0,0.0,2,0
3,70,3,0,0.0,0,3
100,70,63,1,0.01,37,63
200,70,102,198,0.99,98,102
2000,70,1045,1,0.01,955,1045
10000,70,5013,2,0.01,4987,5013
20000,70,9858,19998,99.99,10142,9858
40000,70,20030,1,0.01,19970,20030
60000,70,29670,59999,299.99,30330,29670
80000,70,39738,79997,399.98,40262,39738
100000,70,50328,4,0.02,49672,50328
2,71,0,0,0.0,2,0
3,71,2,0,0.0,1,2
100,71,48,1,0.01,52,48
200,71,109,3,0.02,91,109
2000,71,987,1,0.01,1013,987
10000,71,4972,9998,49.99,5028,4972
20000,71,9846,19994,99.97,10154,9846
40000,71,19969,1,0.01,20031,19969
60000,71,29876,1,0.01,30124,29876
80000,71,39363,79999,399.99,40637,39363
100000,71,49370,99998,499.99,50630,49370
2,72,2,0,0.0,0,2
3,72,2,0,0.0,1,2
100,72,51,2,0.01,49,51
200,72,101,3,0.02,99,101
2000,72,1004,1,0.01,996,1004
10000,72,5033,9998,49.99,4967,5033
20000,72,9726,19999,99.99,10274,9726
40000,72,19778,39998,199.99,20222,19778
60000,72,29418,59997,299.98,30582,29418
80000,72,39998,5,0.03,40002,39998
100000,72,49367,99998,499.99,50633,49367
2,73,1,0,0.0,1,1
3,73,2,0,0.0,1,2
100,73,53,99,0.5,47,53
200,73,96,100,0.5,104,96
2000,73,972,1,0.01,1028,972
10000,73,4969,2,0.01,5031,4969
20000,73,10113,2,0.01,9887,10113
40000,73,19945,1,0.01,20055,19945
60000,73,29973,2,0.01,30027,29973
80000,73,39746,79996,399.98,40254,39746
100000,73,49991,6,0.03,50009,49991
2,74,1,0,0.0,1,1
3,74,1,0,0.0,2,1
100,74,51,98,0.49,49,51
200,74,101,1,0.01,99,101
2000,74,1005,2,0.01,995,1005
10000,74,4928,9998,49.99,5072,4928
20000,74,10002,19998,99.99,9998,10002
40000,74,19726,39998,199.99,20274,19726
60000,74,29717,59999,299.99,30283,29717
80000,74,40065,1,0.01,39935,40065
100000,74,49544,99999,499.99,50456,49544
2,75,1,0,0.0,1,1
3,75,1,0,0.0,2,1
100,75,48,99,0.5,52,48
200,75,98,1,0.01,102,98
2000,75,986,1999,10.0,1014,986
10000,75,5049,3,0.02,4951,5049
20000,75,9970,2,0.01,10030,9970
40000,75,19855,39999,199.99,20145,19855
60000,75,30031,2,0.01,29969,30031
80000,75,39478,79999,399.99,40522,39478
100000,75,49584,99998,499.99,50416,49584
2,76,2,0,0.0,0,2
3,76,1,0,0.0,2,1
100,76,47,99,0.5,53,47
200,76,101,100,0.5,99,101
2000,76,984,2,0.01,1016,984
10000,76,4979,1,0.01,5021,4979
20000,76,9926,19999,99.99,10074,9926
40000,76,19892,1,0.01,20108,19892
60000,76,29748,59998,299.99,30252,29748
80000,76,40182,5,0.03,39818,40182
100000,76,50164,1,0.01,49836,50164
2,77,2,0,0.0,0,2
3,77,0,0,0.0,3,0
100,77,58,1,0.01,42,58
200,77,98,198,0.99,102,98
2000,77,983,1,0.01,1017,983
10000,77,4999,1,0.01,5001,4999
20000,77,10015,1,0.01,9985,10015
40000,77,20052,4,0.02,19948,20052
60000,77,29943,1,0.01,30057,29943
80000,77,39621,79998,399.99,40379,39621
100000,77,49483,99999,499.99,50517,49483
2,78,1,0,0.0,1,1
3,78,2,0,0.0,1,2
100,78,46,1,0.01,54,46
200,78,116,100,0.5,84,116
2000,78,1012,1,0.01,988,1012
10000,78,4941,1,0.01,5059,4941
20000,78,9962,19996,99.98,10038,9962
40000,78,19875,39998,199.99,20125,19875
60000,78,29675,59999,299.99,30325,29675
80000,78,39863,1,0.01,40137,39863
100000,78,49602,99999,499.99,50398,49602
2,79,0,0,0.0,2,0
3,79,0,0,0.0,3,0
100,79,56,50,0.25,44,56
200,79,96,199,1.0,104,96
2000,79,994,1999,10.0,1006,994
10000,79,4977,2,0.01,5023,4977
20000,79,9899,19999,99.99,10101,9899
40000,79,19820,39999,199.99,20180,19820
60000,79,30043,59998,299.99,29957,30043
80000,79,39760,4,0.02,40240,39760
100000,79,49048,99999,499.99,50952,49048
2,80,1,0,0.0,1,1
3,80,2,0,0.0,1,2
100,80,61,99,0.5,39,61
200,80,106,199,1.0,94,106
2000,80,964,1998,9.99,1036,964
10000,80,4942,2,0.01,5058,4942
20000,80,9878,19999,99.99,10122,9878
40000,80,20132,2,0.01,19868,20132
60000,80,29806,59999,299.99,30194,29806
80000,80,39724,4,0.02,40276,39724
100000,80,49872,1,0.01,50128,49872
2,81,1,0,0.0,1,1
3,81,2,0,0.0,1,2
100,81,48,1,0.01,52,48
200,81,103,1,0.01,97,103
2000,81,1009,1999,10.0,991,1009
10000,81,4943,9999,50.0,5057,4943
20000,81,10041,2,0.01,9959,10041
40000,81,20158,4,0.02,19842,20158
60000,81,29935,1,0.01,30065,29935
80000,81,40004,1,0.01,39996,40004
100000,81,49264,99999,499.99,50736,49264
2,82,0,0,0.0,2,0
3,82,1,0,0.0,2,1
100,82,48,1,0.01,52,48
200,82,101,100,0.5,99,101
2000,82,1022,1,0.01,978,1022
10000,82,4924,9999,50.0,5076,4924
20000,82,9945,19999,99.99,10055,9945
40000,82,19981,4,0.02,20019,19981
60000,82,29560,59999,299.99,30440,29560
80000,82,39872,4,0.02,40128,39872
100000,82,49831,4,0.02,50169,49831
2,83,1,0,0.0,1,1
3,83,1,0,0.0,2,1
100,83,48,99,0.5,52,48
200,83,95,199,1.0,105,95
2000,83,1032,1,0.01,968,1032
10000,83,4929,9998,49.99,5071,4929
20000,83,9795,19999,99.99,10205,9795
40000,83,19870,39994,199.97,20130,19870
60000,83,29575,59999,299.99,30425,29575
80000,83,40261,6,0.03,39739,40261
100000,83,50162,1,0.01,49838,50162
2,84,1,0,0.0,1,1
3,84,1,0,0.0,2,1
100,84,39,98,0.49,61,39
200,84,100,198,0.99,100,100
2000,84,996,2,0.01,1004,996
10000,84,4908,1,0.01,5092,4908
20000,84,10011,2,0.01,9989,10011
40000,84,19862,1,0.01,20138,19862
60000,84,29932,6,0.03,30068,29932
80000,84,39974,1,0.01,40026,39974
100000,84,49396,99999,499.99,50604,49396
2,85,2,0,0.0,0,2
3,85,2,0,0.0,1,2
100,85,54,99,0.5,46,54
200,85,103,100,0.5,97,103
2000,85,993,1999,10.0,1007,993
10000,85,5015,1,0.01,4985,5015
20000,85,9982,1,0.01,10018,9982
40000,85,19884,39999,199.99,20116,19884
60000,85,30157,1,0.01,29843,30157
80000,85,39682,79997,399.98,40318,39682
100000,85,50255,1,0.01,49745,50255
2,86,1,0,0.0,1,1
3,86,0,0,0.0,3,0
100,86,47,1,0.01,53,47
200,86,94,199,1.0,106,94
2000,86,1000,1,0.01,1000,1000
10000,86,5056,5,0.03,4944,5056
20000,86,10111,1,0.01,9889,10111
40000,86,19768,39999,199.99,20232,19768
60000,86,29954,1,0.01,30046,29954
80000,86,39945,1,0.01,40055,39945
100000,86,49508,99999,499.99,50492,49508
2,87,1,0,0.0,1,1
3,87,3,0,0.0,0,3
100,87,50,99,0.5,50,50
200,87,107,198,0.99,93,107
2000,87,995,1998,9.99,1005,995
10000,87,4953,9998,49.99,5047,4953
20000,87,9975,19998,99.99,10025,9975
40000,87,20102,3,0.02,19898,20102
60000,87,30104,2,0.01,29896,30104
80000,87,39647,79999,399.99,40353,39647
100000,87,49944,5,0.03,50056,49944
2,88,2,0,0.0,0,2
3,88,1,0,0.0,2,1
100,88,58,99,0.5,42,58
200,88,102,100,0.5,98,102
2000,88,988,1997,9.99,1012,988
10000,88,4963,1,0.01,5037,4963
20000,88,9867,19996,99.98,10133,9867
40000,88,19828,39999,199.99,20172,19828
60000,88,29710,59996,299.98,30290,29710
80000,88,39814,1,0.01,40186,39814
100000,88,49512,99999,499.99,50488,49512
2,89,1,0,0.0,1,1
3,89,2,0,0.0,1,2
100,89,48,98,0.49,52,48
200,89,113,1,0.01,87,113
2000,89,998,1,0.01,1002,998
10000,89,5012,1,0.01,4988,5012
20000,89,9895,19999,99.99,10105,9895
40000,89,19844,39999,199.99,20156,19844
60000,89,29593,59998,299.99,30407,29593
80000,89,39868,79999,399.99,40132,39868
100000,89,49675,99998,499.99,50325,49675
2,90,1,0,0.0,1,1
3,90,1,0,0.0,2,1
100,90,51,50,0.25,49,51
200,90,93,3,0.02,107,93
2000,90,1007,1000,5.0,993,1007
10000,90,5053,1,0.01,4947,5053
20000,90,10144,1,0.01,9856,10144
40000,90,19920,39999,199.99,20080,19920
60000,90,30126,1,0.01,29874,30126
80000,90,39841,2,0.01,40159,39841
100000,90,50000,2,0.01,50000,50000
2,91,0,0,0.0,2,0
3,91,1,0,0.0,2,1
100,91,54,2,0.01,46,54
200,91,100,2,0.01,100,100
2000,91,997,1997,9.99,1003,997
10000,91,5022,2,0.01,4978,5022
20000,91,9871,19998,99.99,10129,9871
40000,91,19979,1,0.01,20021,19979
60000,91,29766,59998,299.99,30234,29766
80000,91,39807,3,0.02,40193,39807
100000,91,50021,2,0.01,49979,50021
2,92,1,0,0.0,1,1
3,92,2,0,0.0,1,2
100,92,48,2,0.01,52,48
200,92,112,1,0.01,88,112
2000,92,973,1,0.01,1027,973
10000,92,4985,1,0.01,5015,4985
20000,92,9909,4,0.02,10091,9909
40000,92,20200,2,0.01,19800,20200
60000,92,29416,59999,299.99,30584,29416
80000,92,39749,1,0.01,40251,39749
100000,92,49294,99998,499.99,50706,49294
2,93,1,0,0.0,1,1
3,93,1,0,0.0,2,1
100,93,50,50,0.25,50,50
200,93,95,2,0.01,105,95
2000,93,1001,1000,5.0,999,1001
10000,93,5004,9999,50.0,4996,5004
20000,93,9951,2,0.01,10049,9951
40000,93,20202,1,0.01,19798,20202
60000,93,30028,1,0.01,29972,30028
80000,93,40056,1,0.01,39944,40056
100000,93,49529,99999,499.99,50471,49529
2,94,0,0,0.0,2,0
3,94,0,0,0.0,3,0
100,94,43,2,0.01,57,43
200,94,113,1,0.01,87,113
2000,94,1019,1000,5.0,981,1019
10000,94,4982,3,0.02,5018,4982
20000,94,9903,19998,99.99,10097,9903
40000,94,20434,1,0.01,19566,20434
60000,94,29503,59999,299.99,30497,29503
80000,94,40009,1,0.01,39991,40009
100000,94,49570,99995,499.97,50430,49570
2,95,1,0,0.0,1,1
3,95,2,0,0.0,1,2
100,95,47,1,0.01,53,47
200,95,107,1,0.01,93,107
2000,95,972,1999,10.0,1028,972
10000,95,5001,9996,49.98,4999,5001
20000,95,9976,4,0.02,10024,9976
40000,95,20041,1,0.01,19959,20041
60000,95,29858,1,0.01,30142,29858
80000,95,39954,2,0.01,40046,39954
100000,95,50190,2,0.01,49810,50190
2,96,1,0,0.0,1,1
3,96,1,0,0.0,2,1
100,96,54,98,0.49,46,54
200,96,98,1,0.01,102,98
2000,96,1028,1999,10.0,972,1028
10000,96,4921,9999,50.0,5079,4921
20000,96,9997,19999,99.99,10003,9997
40000,96,19842,39998,199.99,20158,19842
60000,96,29910,3,0.02,30090,29910
80000,96,40038,3,0.02,39962,40038
100000,96,50277,1,0.01,49723,50277
2,97,1,0,0.0,1,1
3,97,2,0,0.0,1,2
100,97,41,98,0.49,59,41
200,97,104,2,0.01,96,104
2000,97,984,1999,10.0,1016,984
10000,97,4941,9996,49.98,5059,4941
20000,97,9948,1,0.01,10052,9948
40000,97,19810,39999,199.99,20190,19810
60000,97,29897,2,0.01,30103,29897
80000,97,39501,79999,399.99,40499,39501
100000,97,50082,1,0.01,49918,50082
2,98,2,0,0.0,0,2
3,98,2,0,0.0,1,2
100,98,49,98,0.49,51,49
200,98,107,199,1.0,93,107
2000,98,1011,1,0.01,989,1011
10000,98,4964,9997,49.99,5036,4964
20000,98,9866,1,0.01,10134,9866
40000,98,19775,39998,199.99,20225,19775
60000,98,29910,2,0.01,30090,29910
80000,98,39401,79998,399.99,40599,39401
100000,98,49402,99998,499.99,50598,49402
2,99,0,0,0.0,2,0
3,99,1,0,0.0,2,1
100,99,51,1,0.01,49,51
200,99,104,199,1.0,96,104
2000,99,983,1,0.01,1017,983
10000,99,4983,1,0.01,5017,4983
20000,99,9987,19999,99.99,10013,9987
40000,99,19885,1,0.01,20115,19885
60000,99,29675,59999,299.99,30325,29675
80000,99,39567,79998,399.99,40433,39567
100000,99,49445,99998,499.99,50555,49445
2,100,1,0,0.0,1,1
3,100,3,0,0.0,0,3
100,100,41,50,0.25,59,41
200,100,105,1,0.01,95,105
2000,100,976,1998,9.99,1024,976
10000,100,4856,1,0.01,5144,4856
20000,100,9895,19994,99.97,10105,9895
40000,100,19798,39999,199.99,20202,19798
60000,100,30066,2,0.01,29934,30066
80000,100,39664,79996,399.98,40336,39664
100000,100,49731,99999,499.99,50269,49731
