Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1,1,1,0.01,1,1
3,1,2,1,0.01,1,2
100,1,92,13,0.07,8,92
200,1,176,5,0.03,24,176
2000,1,1793,880,4.4,207,1793
10000,1,8987,2964,14.82,1013,8987
20000,1,17986,7704,38.52,2014,17986
40000,1,36069,8265,41.33,3931,36069
60000,1,53965,10070,50.35,6035,53965
80000,1,71908,9918,49.59,8092,71908
100000,1,89948,29236,146.18,10052,89948
2,2,2,1,0.01,0,2
3,2,2,2,0.01,1,2
100,2,90,57,0.29,10,90
200,2,188,120,0.6,12,188
2000,2,1777,1176,5.88,223,1777
10000,2,9004,4221,21.11,996,9004
20000,2,17983,3351,16.76,2017,17983
40000,2,36085,4965,24.82,3915,36085
60000,2,53950,19470,97.35,6050,53950
80000,2,71885,24170,120.85,8115,71885
100000,2,90009,12339,61.7,9991,90009
2,3,2,1,0.01,0,2
3,3,3,1,0.01,0,3
100,3,91,10,0.05,9,91
200,3,189,99,0.5,11,189
2000,3,1792,996,4.98,208,1792
10000,3,8966,5442,27.21,1034,8966
20000,3,17946,5925,29.62,2054,17946
40000,3,36085,12974,64.87,3915,36085
60000,3,54013,16743,83.71,5987,54013
80000,3,71880,7438,37.19,8120,71880
100000,3,89862,14973,74.87,10138,89862
2,4,2,1,0.01,0,2
3,4,3,1,0.01,0,3
100,4,85,50,0.25,15,85
200,4,181,91,0.46,19,181
2000,4,1793,837,4.18,207,1793
10000,4,8962,5466,27.33,1038,8962
20000,4,17982,4792,23.96,2018,17982
40000,4,35894,12753,63.77,4106,35894
60000,4,53929,9556,47.78,6071,53929
80000,4,71960,17286,86.43,8040,71960
100000,4,89861,31913,159.56,10139,89861
2,5,1,1,0.01,1,1
3,5,3,1,0.01,0,3
100,5,95,46,0.23,5,95
200,5,187,105,0.53,13,187
2000,5,1785,988,4.94,215,1785
10000,5,8963,4643,23.21,1037,8963
20000,5,17993,7050,35.25,2007,17993
40000,5,35867,3550,17.75,4133,35867
60000,5,53847,8506,42.53,6153,53847
80000,5,71921,41508,207.54,8079,71921
100000,5,89971,19564,97.82,10029,89971
2,6,2,1,0.01,0,2
3,6,3,1,0.01,0,3
100,6,86,56,0.28,14,86
200,6,173,122,0.61,27,173
2000,6,1804,1204,6.02,196,1804
10000,6,8952,3784,18.92,1048,8952
20000,6,17911,2068,10.34,2089,17911
40000,6,35865,11042,55.21,4135,35865
60000,6,53928,9434,47.17,6072,53928
80000,6,71974,13341,66.71,8026,71974
100000,6,89927,9803,49.02,10073,89927
2,7,2,1,0.01,0,2
3,7,3,1,0.01,0,3
100,7,91,51,0.26,9,91
200,7,180,136,0.68,20,180
2000,7,1778,1109,5.54,222,1778
10000,7,8953,3133,15.67,1047,8953
20000,7,17958,7529,37.65,2042,17958
40000,7,35983,15284,76.42,4017,35983
60000,7,53900,19246,96.23,6100,53900
80000,7,72017,6674,33.37,7983,72017
100000,7,89907,19645,98.22,10093,89907
2,8,2,1,0.01,0,2
3,8,3,1,0.01,0,3
100,8,93,12,0.06,7,93
200,8,176,179,0.9,24,176
2000,8,1792,758,3.79,208,1792
10000,8,8991,2250,11.25,1009,8991
20000,8,17972,5131,25.65,2028,17972
40000,8,35938,7090,35.45,4062,35938
60000,8,53964,9655,48.28,6036,53964
80000,8,72040,19489,97.44,7960,72040
100000,8,90142,14577,72.89,9858,90142
2,9,1,1,0.01,1,1
3,9,3,1,0.01,0,3
100,9,91,23,0.12,9,91
200,9,182,131,0.66,18,182
2000,9,1813,1320,6.6,187,1813
10000,9,8987,4955,24.77,1013,8987
20000,9,18025,14179,70.9,1975,18025
40000,9,36058,2223,11.12,3942,36058
60000,9,54001,5160,25.8,5999,54001
80000,9,72016,8838,44.19,7984,72016
100000,9,89924,10384,51.92,10076,89924
2,10,2,1,0.01,0,2
3,10,3,1,0.01,0,3
100,10,88,60,0.3,12,88
200,10,180,19,0.1,20,180
2000,10,1806,973,4.86,194,1806
10000,10,8982,2175,10.88,1018,8982
20000,10,18052,2519,12.6,1948,18052
40000,10,36116,6101,30.5,3884,36116
60000,10,53877,19148,95.74,6123,53877
80000,10,71884,11624,58.12,8116,71884
100000,10,89850,18179,90.89,10150,89850
2,11,1,1,0.01,1,1
3,11,2,1,0.01,1,2
100,11,91,60,0.3,9,91
200,11,185,71,0.36,15,185
2000,11,1792,655,3.27,208,1792
10000,11,8950,2843,14.22,1050,8950
20000,11,17944,5531,27.65,2056,17944
40000,11,35916,18050,90.25,4084,35916
60000,11,53977,8347,41.74,6023,53977
80000,11,71927,5575,27.87,8073,71927
100000,11,89820,13599,68.0,10180,89820
2,12,2,1,0.01,0,2
3,12,1,2,0.01,2,1
100,12,88,38,0.19,12,88
200,12,178,126,0.63,22,178
2000,12,1779,560,2.8,221,1779
10000,12,8988,3591,17.96,1012,8988
20000,12,17961,7791,38.96,2039,17961
40000,12,36030,9545,47.73,3970,36030
60000,12,53952,9086,45.43,6048,53952
80000,12,72048,16818,84.09,7952,72048
100000,12,89819,31176,155.88,10181,89819
2,13,0,1,0.01,2,0
3,13,3,1,0.01,0,3
100,13,87,94,0.47,13,87
200,13,179,152,0.76,21,179
2000,13,1764,1506,7.53,236,1764
10000,13,8906,5350,26.75,1094,8906
20000,13,17971,8858,44.29,2029,17971
40000,13,35853,11161,55.81,4147,35853
60000,13,53911,13639,68.2,6089,53911
80000,13,72008,12007,60.04,7992,72008
100000,13,89886,11460,57.3,10114,89886
2,14,1,1,0.01,1,1
3,14,3,1,0.01,0,3
100,14,87,37,0.19,13,87
200,14,175,95,0.48,25,175
2000,14,1805,909,4.54,195,1805
10000,14,9001,2739,13.7,999,9001
20000,14,18016,3606,18.03,1984,18016
40000,14,35955,18390,91.95,4045,35955
60000,14,53868,13996,69.98,6132,53868
80000,14,71928,10144,50.72,8072,71928
100000,14,89885,17533,87.66,10115,89885
2,15,1,1,0.01,1,1
3,15,3,1,0.01,0,3
100,15,91,47,0.24,9,91
200,15,186,112,0.56,14,186
2000,15,1786,808,4.04,214,1786
10000,15,8988,4292,21.46,1012,8988
20000,15,17929,10831,54.16,2071,17929
40000,15,35863,15045,75.23,4137,35863
60000,15,53933,24593,122.96,6067,53933
80000,15,71931,8622,43.11,8069,71931
100000,15,90029,13067,65.34,9971,90029
2,16,1,1,0.01,1,1
3,16,3,1,0.01,0,3
100,16,91,42,0.21,9,91
200,16,181,40,0.2,19,181
2000,16,1788,798,3.99,212,1788
10000,16,8959,4175,20.88,1041,8959
20000,16,17881,3356,16.78,2119,17881
40000,16,35944,20071,100.35,4056,35944
60000,16,54022,10317,51.59,5978,54022
80000,16,71999,8615,43.08,8001,71999
100000,16,89981,12223,61.12,10019,89981
2,17,2,1,0.01,0,2
3,17,3,1,0.01,0,3
100,17,86,55,0.28,14,86
200,17,183,125,0.63,17,183
2000,17,1785,1022,5.11,215,1785
10000,17,8953,3857,19.29,1047,8953
20000,17,18044,3777,18.89,1956,18044
40000,17,35915,7652,38.26,4085,35915
60000,17,54006,6259,31.29,5994,54006
80000,17,72009,13479,67.4,7991,72009
100000,17,89953,19894,99.47,10047,89953
2,18,1,1,0.01,1,1
3,18,3,1,0.01,0,3
100,18,89,68,0.34,11,89
200,18,178,195,0.98,22,178
2000,18,1824,1162,5.81,176,1824
10000,18,9010,3940,19.7,990,9010
20000,18,17970,7107,35.53,2030,17970
40000,18,35989,10707,53.54,4011,35989
60000,18,53965,13158,65.79,6035,53965
80000,18,71895,10109,50.55,8105,71895
100000,18,89844,15480,77.4,10156,89844
2,19,2,1,0.01,0,2
3,19,3,1,0.01,0,3
100,19,94,40,0.2,6,94
200,19,179,79,0.4,21,179
2000,19,1809,825,4.12,191,1809
10000,19,9004,3912,19.56,996,9004
20000,19,18017,3938,19.69,1983,18017
40000,19,35825,13484,67.42,4175,35825
60000,19,53921,15345,76.73,6079,53921
80000,19,71852,17796,88.98,8148,71852
100000,19,89889,12939,64.7,10111,89889
2,20,1,1,0.01,1,1
3,20,3,1,0.01,0,3
100,20,87,68,0.34,13,87
200,20,185,93,0.47,15,185
2000,20,1805,898,4.49,195,1805
10000,20,8963,2619,13.1,1037,8963
20000,20,17988,5831,29.15,2012,17988
40000,20,35853,9755,48.78,4147,35853
60000,20,54055,4368,21.84,5945,54055
80000,20,71995,26630,133.15,8005,71995
100000,20,89842,27941,139.7,10158,89842
2,21,1,1,0.01,1,1
3,21,2,1,0.01,1,2
100,21,89,53,0.27,11,89
200,21,191,66,0.33,9,191
2000,21,1792,1498,7.49,208,1792
10000,21,8968,3643,18.22,1032,8968
20000,21,17972,6596,32.98,2028,17972
40000,21,35997,5259,26.29,4003,35997
60000,21,53982,11839,59.2,6018,53982
80000,21,72046,14059,70.3,7954,72046
100000,21,89719,26090,130.45,10281,89719
2,22,2,1,0.01,0,2
3,22,2,1,0.01,1,2
100,22,93,15,0.08,7,93
200,22,172,93,0.47,28,172
2000,22,1795,783,3.91,205,1795
10000,22,8938,3588,17.94,1062,8938
20000,22,17931,12579,62.9,2069,17931
40000,22,35845,6403,32.01,4155,35845
60000,22,53966,11965,59.83,6034,53966
80000,22,71855,16300,81.5,8145,71855
100000,22,89986,14426,72.13,10014,89986
2,23,2,1,0.01,0,2
3,23,2,1,0.01,1,2
100,23,88,25,0.13,12,88
200,23,181,72,0.36,19,181
2000,23,1815,735,3.67,185,1815
10000,23,8972,2409,12.05,1028,8972
20000,23,17967,5783,28.91,2033,17967
40000,23,36043,8894,44.47,3957,36043
60000,23,53698,12080,60.4,6302,53698
80000,23,71961,11826,59.13,8039,71961
100000,23,89926,13547,67.74,10074,89926
2,24,1,1,0.01,1,1
3,24,3,1,0.01,0,3
100,24,94,46,0.23,6,94
200,24,179,117,0.59,21,179
2000,24,1799,1112,5.56,201,1799
10000,24,9041,3952,19.76,959,9041
20000,24,18026,4072,20.36,1974,18026
40000,24,35861,11473,57.37,4139,35861
60000,24,53987,11890,59.45,6013,53987
80000,24,71916,9706,48.53,8084,71916
100000,24,89868,14527,72.64,10132,89868
2,25,2,1,0.01,0,2
3,25,3,1,0.01,0,3
100,25,88,7,0.04,12,88
200,25,182,62,0.31,18,182
2000,25,1784,1172,5.86,216,1784
10000,25,8974,7759,38.8,1026,8974
20000,25,17998,3401,17.01,2002,17998
40000,25,35779,29226,146.13,4221,35779
60000,25,53956,14982,74.91,6044,53956
80000,25,71847,16366,81.83,8153,71847
100000,25,90127,17457,87.28,9873,90127
2,26,2,1,0.01,0,2
3,26,3,1,0.01,0,3
100,26,88,49,0.25,12,88
200,26,177,74,0.37,23,177
2000,26,1782,781,3.9,218,1782
10000,26,8970,2545,12.73,1030,8970
20000,26,18026,3321,16.61,1974,18026
40000,26,35959,7401,37.01,4041,35959
60000,26,53938,17175,85.87,6062,53938
80000,26,71913,23902,119.51,8087,71913
100000,26,89902,15292,76.46,10098,89902
2,27,2,1,0.01,0,2
3,27,2,1,0.01,1,2
100,27,90,46,0.23,10,90
200,27,183,198,0.99,17,183
2000,27,1814,856,4.28,186,1814
10000,27,9035,3875,19.38,965,9035
20000,27,17958,4600,23.0,2042,17958
40000,27,35927,18410,92.05,4073,35927
60000,27,54115,7843,39.22,5885,54115
80000,27,71858,12241,61.21,8142,71858
100000,27,90011,15958,79.79,9989,90011
2,28,2,1,0.01,0,2
3,28,3,1,0.01,0,3
100,28,85,46,0.23,15,85
200,28,169,150,0.75,31,169
2000,28,1771,784,3.92,229,1771
10000,28,9035,2475,12.38,965,9035
20000,28,17883,9151,45.76,2117,17883
40000,28,35974,16867,84.33,4026,35974
60000,28,54023,5693,28.46,5977,54023
80000,28,72006,4615,23.07,7994,72006
100000,28,89819,31721,158.6,10181,89819
2,29,2,1,0.01,0,2
3,29,3,1,0.01,0,3
100,29,92,81,0.41,8,92
200,29,183,126,0.63,17,183
2000,29,1824,1460,7.3,176,1824
10000,29,8972,4397,21.98,1028,8972
20000,29,17955,11379,56.9,2045,17955
40000,29,35867,8347,41.74,4133,35867
60000,29,54034,7368,36.84,5966,54034
80000,29,71955,15711,78.56,8045,71955
100000,29,89810,21336,106.68,10190,89810
2,30,1,1,0.01,1,1
3,30,3,1,0.01,0,3
100,30,84,94,0.47,16,84
200,30,182,137,0.69,18,182
2000,30,1779,1611,8.05,221,1779
10000,30,8964,2133,10.67,1036,8964
20000,30,17977,7823,39.12,2023,17977
40000,30,35957,6458,32.29,4043,35957
60000,30,53920,10482,52.41,6080,53920
80000,30,71864,23661,118.3,8136,71864
100000,30,90032,12748,63.74,9968,90032
2,31,2,1,0.01,0,2
3,31,3,1,0.01,0,3
100,31,91,35,0.18,9,91
200,31,178,74,0.37,22,178
2000,31,1816,772,3.86,184,1816
10000,31,8980,1908,9.54,1020,8980
20000,31,18013,4900,24.5,1987,18013
40000,31,35922,12089,60.45,4078,35922
60000,31,53819,20328,101.64,6181,53819
80000,31,72060,15737,78.69,7940,72060
100000,31,89763,17311,86.55,10237,89763
2,32,1,1,0.01,1,1
3,32,3,1,0.01,0,3
100,32,96,16,0.08,4,96
200,32,180,72,0.36,20,180
2000,32,1787,689,3.44,213,1787
10000,32,9022,2036,10.18,978,9022
20000,32,17956,6454,32.27,2044,17956
40000,32,35968,12667,63.34,4032,35968
60000,32,53998,9860,49.3,6002,53998
80000,32,71786,9544,47.72,8214,71786
100000,32,90001,14116,70.58,9999,90001
2,33,2,1,0.01,0,2
3,33,3,1,0.01,0,3
100,33,86,22,0.11,14,86
200,33,185,106,0.53,15,185
2000,33,1792,334,1.67,208,1792
10000,33,8921,3164,15.82,1079,8921
20000,33,17903,9247,46.24,2097,17903
40000,33,35893,10489,52.45,4107,35893
60000,33,53821,14880,74.4,6179,53821
80000,33,71854,32091,160.45,8146,71854
100000,33,89964,16165,80.82,10036,89964
2,34,2,1,0.01,0,2
3,34,3,1,0.01,0,3
100,34,89,53,0.27,11,89
200,34,178,110,0.55,22,178
2000,34,1785,1085,5.42,215,1785
10000,34,8960,3823,19.12,1040,8960
20000,34,17916,9185,45.93,2084,17916
40000,34,35963,9841,49.21,4037,35963
60000,34,53864,22523,112.61,6136,53864
80000,34,71984,17523,87.61,8016,71984
100000,34,90021,20761,103.8,9979,90021
2,35,2,1,0.01,0,2
3,35,3,1,0.01,0,3
100,35,90,42,0.21,10,90
200,35,187,104,0.52,13,187
2000,35,1771,949,4.74,229,1771
10000,35,9017,2591,12.96,983,9017
20000,35,17985,9807,49.04,2015,17985
40000,35,35892,11655,58.28,4108,35892
60000,35,53998,9497,47.49,6002,53998
80000,35,71941,17689,88.44,8059,71941
100000,35,89869,24727,123.63,10131,89869
2,36,2,1,0.01,0,2
3,36,2,2,0.01,1,2
100,36,90,92,0.46,10,90
200,36,181,68,0.34,19,181
2000,36,1800,510,2.55,200,1800
10000,36,8941,4118,20.59,1059,8941
20000,36,18005,5869,29.34,1995,18005
40000,36,35918,11257,56.29,4082,35918
60000,36,53791,20595,102.97,6209,53791
80000,36,72006,19098,95.49,7994,72006
100000,36,89843,23537,117.68,10157,89843
2,37,2,1,0.01,0,2
3,37,1,2,0.01,2,1
100,37,91,47,0.24,9,91
200,37,180,128,0.64,20,180
2000,37,1804,540,2.7,196,1804
10000,37,8942,4890,24.45,1058,8942
20000,37,17938,6779,33.89,2062,17938
40000,37,35926,18233,91.16,4074,35926
60000,37,53932,14212,71.06,6068,53932
80000,37,72015,9489,47.45,7985,72015
100000,37,89641,34869,174.34,10359,89641
2,38,1,1,0.01,1,1
3,38,3,1,0.01,0,3
100,38,87,88,0.44,13,87
200,38,186,75,0.38,14,186
2000,38,1793,973,4.86,207,1793
10000,38,9001,3481,17.41,999,9001
20000,38,17943,5244,26.22,2057,17943
40000,38,35862,10397,51.99,4138,35862
60000,38,53892,18055,90.27,6108,53892
80000,38,71955,14718,73.59,8045,71955
100000,38,89802,25206,126.03,10198,89802
2,39,2,1,0.01,0,2
3,39,3,1,0.01,0,3
100,39,90,19,0.1,10,90
200,39,174,60,0.3,26,174
2000,39,1792,1214,6.07,208,1792
10000,39,8973,5248,26.24,1027,8973
20000,39,17976,6603,33.01,2024,17976
40000,39,35974,11822,59.11,4026,35974
60000,39,54013,13689,68.45,5987,54013
80000,39,72048,9219,46.1,7952,72048
100000,39,89764,28917,144.58,10236,89764
2,40,1,1,0.01,1,1
3,40,3,1,0.01,0,3
100,40,87,38,0.19,13,87
200,40,185,85,0.43,15,185
2000,40,1819,655,3.27,181,1819
10000,40,9011,3221,16.11,989,9011
20000,40,18032,5399,26.99,1968,18032
40000,40,35934,11173,55.87,4066,35934
60000,40,53932,24309,121.54,6068,53932
80000,40,71799,17758,88.79,8201,71799
100000,40,89791,30411,152.05,10209,89791
2,41,1,1,0.01,1,1
3,41,3,1,0.01,0,3
100,41,89,66,0.33,11,89
200,41,177,135,0.68,23,177
2000,41,1782,585,2.92,218,1782
10000,41,8950,4347,21.73,1050,8950
20000,41,17975,9381,46.91,2025,17975
40000,41,35814,22405,112.02,4186,35814
60000,41,53914,24704,123.52,6086,53914
80000,41,71869,19719,98.59,8131,71869
100000,41,89894,21454,107.27,10106,89894
2,42,1,1,0.01,1,1
3,42,3,1,0.01,0,3
100,42,91,27,0.14,9,91
200,42,174,97,0.49,26,174
2000,42,1787,1014,5.07,213,1787
10000,42,8956,3151,15.76,1044,8956
20000,42,17938,4692,23.46,2062,17938
40000,42,35949,14035,70.18,4051,35949
60000,42,53826,20785,103.92,6174,53826
80000,42,71952,21739,108.69,8048,71952
100000,42,89892,28525,142.62,10108,89892
2,43,2,1,0.01,0,2
3,43,3,1,0.01,0,3
100,43,88,41,0.21,12,88
200,43,182,86,0.43,18,182
2000,43,1790,402,2.01,210,1790
10000,43,8994,4184,20.92,1006,8994
20000,43,17976,7152,35.76,2024,17976
40000,43,35890,15769,78.85,4110,35890
60000,43,53958,15669,78.35,6042,53958
80000,43,71932,9477,47.39,8068,71932
100000,43,89842,16589,82.94,10158,89842
2,44,2,1,0.01,0,2
3,44,3,1,0.01,0,3
100,44,92,76,0.38,8,92
200,44,175,150,0.75,25,175
2000,44,1796,1609,8.04,204,1796
10000,44,9007,1367,6.83,993,9007
20000,44,17945,7256,36.28,2055,17945
40000,44,35919,12252,61.26,4081,35919
60000,44,53730,17803,89.01,6270,53730
80000,44,71859,17427,87.13,8141,71859
100000,44,89947,29460,147.3,10053,89947
2,45,2,1,0.01,0,2
3,45,2,2,0.01,1,2
100,45,93,96,0.48,7,93
200,45,181,130,0.65,19,181
2000,45,1794,873,4.36,206,1794
10000,45,8960,4586,22.93,1040,8960
20000,45,17973,3891,19.46,2027,17973
40000,45,36000,8677,43.39,4000,36000
60000,45,53904,17119,85.59,6096,53904
80000,45,71894,8743,43.72,8106,71894
100000,45,89939,12702,63.51,10061,89939
2,46,2,1,0.01,0,2
3,46,3,1,0.01,0,3
100,46,86,39,0.2,14,86
200,46,179,59,0.3,21,179
2000,46,1798,812,4.06,202,1798
10000,46,8919,5229,26.14,1081,8919
20000,46,17934,2925,14.63,2066,17934
40000,46,35978,5970,29.85,4022,35978
60000,46,53804,6915,34.57,6196,53804
80000,46,71892,27405,137.02,8108,71892
100000,46,89892,16273,81.36,10108,89892
2,47,2,1,0.01,0,2
3,47,3,1,0.01,0,3
100,47,93,48,0.24,7,93
200,47,175,138,0.69,25,175
2000,47,1784,604,3.02,216,1784
10000,47,9018,4551,22.75,982,9018
20000,47,17964,9552,47.76,2036,17964
40000,47,35970,5770,28.85,4030,35970
60000,47,53874,13098,65.49,6126,53874
80000,47,71946,12063,60.32,8054,71946
100000,47,89759,33700,168.5,10241,89759
2,48,1,1,0.01,1,1
3,48,2,1,0.01,1,2
100,48,89,66,0.33,11,89
200,48,173,68,0.34,27,173
2000,48,1791,765,3.82,209,1791
10000,48,9025,5074,25.37,975,9025
20000,48,17929,9573,47.87,2071,17929
40000,48,35872,14146,70.73,4128,35872
60000,48,53840,24662,123.31,6160,53840
80000,48,71897,15267,76.34,8103,71897
100000,48,89834,10783,53.92,10166,89834
2,49,2,1,0.01,0,2
3,49,3,1,0.01,0,3
100,49,89,58,0.29,11,89
200,49,189,99,0.5,11,189
2000,49,1815,1146,5.73,185,1815
10000,49,8983,2193,10.97,1017,8983
20000,49,17973,6121,30.6,2027,17973
40000,49,35844,14040,70.2,4156,35844
60000,49,53934,16962,84.81,6066,53934
80000,49,71857,14521,72.61,8143,71857
100000,49,90024,24295,121.47,9976,90024
2,50,2,1,0.01,0,2
3,50,3,1,0.01,0,3
100,50,87,7,0.04,13,87
200,50,184,77,0.39,16,184
2000,50,1796,347,1.73,204,1796
10000,50,9015,5424,27.12,985,9015
20000,50,17997,4200,21.0,2003,17997
40000,50,35904,13890,69.45,4096,35904
60000,50,53848,21812,109.06,6152,53848
80000,50,71856,43151,215.75,8144,71856
100000,50,89969,25386,126.93,10031,89969
2,51,2,1,0.01,0,2
