Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1,2,1,0.1,0,2
3,1,2,2,0.2,1,2
100,1,80,38,3.8,20,80
200,1,182,10,1.0,18,182
2000,1,1789,100,10.0,211,1789
10000,1,9016,52,5.2,984,9016
20000,1,17939,155,15.5,2061,17939
40000,1,35985,473,47.3,4015,35985
60000,1,53875,256,25.6,6125,53875
80000,1,72213,76,7.6,7787,72213
100000,1,89895,189,18.9,10105,89895
2,2,2,1,0.1,0,2
3,2,2,1,0.1,1,2
100,2,85,28,2.8,15,85
200,2,176,23,2.3,24,176
2000,2,1784,75,7.5,216,1784
10000,2,8992,142,14.2,1008,8992
20000,2,17975,567,56.7,2025,17975
40000,2,35984,159,15.9,4016,35984
60000,2,53955,101,10.1,6045,53955
80000,2,72016,232,23.2,7984,72016
100000,2,89978,107,10.7,10022,89978
2,3,2,1,0.1,0,2
3,3,3,2,0.2,0,3
100,3,84,36,3.6,16,84
200,3,184,10,1.0,16,184
2000,3,1804,88,8.8,196,1804
10000,3,8980,63,6.3,1020,8980
20000,3,17946,294,29.4,2054,17946
40000,3,35947,219,21.9,4053,35947
60000,3,54038,270,27.0,5962,54038
80000,3,72054,363,36.3,7946,72054
100000,3,90026,112,11.2,9974,90026
2,4,2,1,0.1,0,2
3,4,2,1,0.1,1,2
100,4,89,30,3.0,11,89
200,4,180,40,4.0,20,180
2000,4,1781,95,9.5,219,1781
10000,4,8971,134,13.4,1029,8971
20000,4,17990,188,18.8,2010,17990
40000,4,35956,193,19.3,4044,35956
60000,4,53944,175,17.5,6056,53944
80000,4,71871,224,22.4,8129,71871
100000,4,89994,117,11.7,10006,89994
2,5,2,1,0.1,0,2
3,5,2,1,0.1,1,2
100,5,87,21,2.1,13,87
200,5,178,8,0.8,22,178
2000,5,1800,20,2.0,200,1800
10000,5,9050,211,21.1,950,9050
20000,5,17971,255,25.5,2029,17971
40000,5,35968,58,5.8,4032,35968
60000,5,53840,321,32.1,6160,53840
80000,5,72067,37,3.7,7933,72067
100000,5,89878,225,22.5,10122,89878
2,6,2,1,0.1,0,2
3,6,2,2,0.2,1,2
100,6,93,4,0.4,7,93
200,6,180,61,6.1,20,180
2000,6,1820,77,7.7,180,1820
10000,6,8937,340,34.0,1063,8937
20000,6,17997,182,18.2,2003,17997
40000,6,35907,181,18.1,4093,35907
60000,6,53769,222,22.2,6231,53769
80000,6,71929,299,29.9,8071,71929
100000,6,89997,184,18.4,10003,89997
2,7,2,1,0.1,0,2
3,7,2,1,0.1,1,2
100,7,87,35,3.5,13,87
200,7,178,6,0.6,22,178
2000,7,1833,44,4.4,167,1833
10000,7,8993,197,19.7,1007,8993
20000,7,17959,453,45.3,2041,17959
40000,7,36050,213,21.3,3950,36050
60000,7,53914,468,46.8,6086,53914
80000,7,71993,200,20.0,8007,71993
100000,7,90145,152,15.2,9855,90145
2,8,2,1,0.1,0,2
3,8,2,2,0.2,1,2
100,8,83,38,3.8,17,83
200,8,175,35,3.5,25,175
2000,8,1807,6,0.6,193,1807
10000,8,8975,123,12.3,1025,8975
20000,8,18002,97,9.7,1998,18002
40000,8,35985,259,25.9,4015,35985
60000,8,53920,101,10.1,6080,53920
80000,8,71942,258,25.8,8058,71942
100000,8,89947,163,16.3,10053,89947
2,9,2,1,0.1,0,2
3,9,3,2,0.2,0,3
100,9,84,17,1.7,16,84
200,9,177,15,1.5,23,177
2000,9,1803,74,7.4,197,1803
10000,9,8981,337,33.7,1019,8981
20000,9,17964,551,55.1,2036,17964
40000,9,35952,101,10.1,4048,35952
60000,9,53993,269,26.9,6007,53993
80000,9,71828,363,36.3,8172,71828
100000,9,89755,205,20.5,10245,89755
2,10,2,1,0.1,0,2
3,10,2,2,0.2,1,2
100,10,87,7,0.7,13,87
200,10,177,28,2.8,23,177
2000,10,1778,222,22.2,222,1778
10000,10,9013,165,16.5,987,9013
20000,10,17995,165,16.5,2005,17995
40000,10,35927,178,17.8,4073,35927
60000,10,53805,166,16.6,6195,53805
80000,10,71994,478,47.8,8006,71994
100000,10,90127,437,43.7,9873,90127
2,11,2,1,0.1,0,2
3,11,3,2,0.2,0,3
100,11,73,98,9.8,27,73
200,11,177,22,2.2,23,177
2000,11,1793,111,11.1,207,1793
10000,11,8938,157,15.7,1062,8938
20000,11,17943,274,27.4,2057,17943
40000,11,35943,173,17.3,4057,35943
60000,11,54096,159,15.9,5904,54096
80000,11,71874,166,16.6,8126,71874
100000,11,89988,70,7.0,10012,89988
2,12,2,1,0.1,0,2
3,12,3,2,0.2,0,3
100,12,94,2,0.2,6,94
200,12,171,78,7.8,29,171
2000,12,1792,46,4.6,208,1792
10000,12,8991,175,17.5,1009,8991
20000,12,17953,159,15.9,2047,17953
40000,12,35912,327,32.7,4088,35912
60000,12,54029,177,17.7,5971,54029
80000,12,71809,389,38.9,8191,71809
100000,12,89975,120,12.0,10025,89975
2,13,1,1,0.1,1,1
3,13,3,2,0.2,0,3
100,13,86,46,4.6,14,86
200,13,181,77,7.7,19,181
2000,13,1792,150,15.0,208,1792
10000,13,8961,21,2.1,1039,8961
20000,13,17963,248,24.8,2037,17963
40000,13,36025,248,24.8,3975,36025
60000,13,53770,361,36.1,6230,53770
80000,13,71963,193,19.3,8037,71963
100000,13,90108,17,1.7,9892,90108
2,14,1,1,0.1,1,1
3,14,3,2,0.2,0,3
100,14,90,8,0.8,10,90
200,14,181,42,4.2,19,181
2000,14,1784,193,19.3,216,1784
10000,14,8910,162,16.2,1090,8910
20000,14,17928,110,11.0,2072,17928
40000,14,36046,138,13.8,3954,36046
60000,14,53884,143,14.3,6116,53884
80000,14,71699,4011,401.1,8301,71699
100000,14,89985,300,30.0,10015,89985
2,15,2,1,0.1,0,2
3,15,3,2,0.2,0,3
100,15,84,5,0.5,16,84
200,15,167,72,7.2,33,167
2000,15,1799,163,16.3,201,1799
10000,15,9081,98,9.8,919,9081
20000,15,17934,140,14.0,2066,17934
40000,15,35934,170,17.0,4066,35934
60000,15,53876,169,16.9,6124,53876
80000,15,72026,210,21.0,7974,72026
100000,15,90074,217,21.7,9926,90074
2,16,2,1,0.1,0,2
3,16,2,2,0.2,1,2
100,16,90,33,3.3,10,90
200,16,183,2,0.2,17,183
2000,16,1777,78,7.8,223,1777
10000,16,8995,184,18.4,1005,8995
20000,16,18057,383,38.3,1943,18057
40000,16,35873,265,26.5,4127,35873
60000,16,53875,192,19.2,6125,53875
80000,16,71954,299,29.9,8046,71954
100000,16,89941,196,19.6,10059,89941
2,17,2,1,0.1,0,2
3,17,2,2,0.2,1,2
100,17,86,16,1.6,14,86
200,17,186,39,3.9,14,186
2000,17,1803,60,6.0,197,1803
10000,17,8960,85,8.5,1040,8960
20000,17,18026,46,4.6,1974,18026
40000,17,35967,547,54.7,4033,35967
60000,17,53846,319,31.9,6154,53846
80000,17,71967,403,40.3,8033,71967
100000,17,90025,353,35.3,9975,90025
2,18,2,1,0.1,0,2
3,18,3,2,0.2,0,3
100,18,86,24,2.4,14,86
200,18,177,30,3.0,23,177
2000,18,1792,31,3.1,208,1792
10000,18,9032,260,26.0,968,9032
20000,18,18014,124,12.4,1986,18014
40000,18,35985,84,8.4,4015,35985
60000,18,53965,151,15.1,6035,53965
80000,18,71913,329,32.9,8087,71913
100000,18,90024,167,16.7,9976,90024
2,19,2,1,0.1,0,2
3,19,3,2,0.2,0,3
100,19,88,12,1.2,12,88
200,19,183,64,6.4,17,183
2000,19,1803,86,8.6,197,1803
10000,19,8998,106,10.6,1002,8998
20000,19,18088,186,18.6,1912,18088
40000,19,36022,119,11.9,3978,36022
60000,19,54031,336,33.6,5969,54031
80000,19,71855,377,37.7,8145,71855
100000,19,90151,142,14.2,9849,90151
2,20,1,1,0.1,1,1
3,20,3,2,0.2,0,3
100,20,86,16,1.6,14,86
200,20,174,103,10.3,26,174
2000,20,1797,116,11.6,203,1797
10000,20,8960,241,24.1,1040,8960
20000,20,17977,129,12.9,2023,17977
40000,20,35912,209,20.9,4088,35912
60000,20,54058,129,12.9,5942,54058
80000,20,71846,518,51.8,8154,71846
100000,20,89809,66,6.6,10191,89809
2,21,2,1,0.1,0,2
3,21,3,2,0.2,0,3
100,21,81,61,6.1,19,81
200,21,168,56,5.6,32,168
2000,21,1775,185,18.5,225,1775
10000,21,8936,114,11.4,1064,8936
20000,21,17941,132,13.2,2059,17941
40000,21,35926,376,37.6,4074,35926
60000,21,54177,87,8.7,5823,54177
80000,21,71968,263,26.3,8032,71968
100000,21,90230,460,46.0,9770,90230
2,22,2,1,0.1,0,2
3,22,2,2,0.2,1,2
100,22,86,37,3.7,14,86
200,22,152,198,19.8,48,152
2000,22,1806,66,6.6,194,1806
10000,22,8971,110,11.0,1029,8971
20000,22,17979,321,32.1,2021,17979
40000,22,35935,112,11.2,4065,35935
60000,22,54118,350,35.0,5882,54118
80000,22,71872,563,56.3,8128,71872
100000,22,90064,182,18.2,9936,90064
2,23,2,1,0.1,0,2
3,23,3,2,0.2,0,3
100,23,91,40,4.0,9,91
200,23,178,11,1.1,22,178
2000,23,1783,3,0.3,217,1783
10000,23,8979,20,2.0,1021,8979
20000,23,18008,87,8.7,1992,18008
40000,23,35865,382,38.2,4135,35865
60000,23,53924,308,30.8,6076,53924
80000,23,71961,377,37.7,8039,71961
100000,23,89906,235,23.5,10094,89906
2,24,2,1,0.1,0,2
3,24,3,2,0.2,0,3
100,24,89,32,3.2,11,89
200,24,172,31,3.1,28,172
2000,24,1779,128,12.8,221,1779
10000,24,8974,40,4.0,1026,8974
20000,24,17947,212,21.2,2053,17947
40000,24,36037,243,24.3,3963,36037
60000,24,54069,152,15.2,5931,54069
80000,24,71903,361,36.1,8097,71903
100000,24,89879,420,42.0,10121,89879
2,25,2,1,0.1,0,2
3,25,2,2,0.2,1,2
100,25,84,23,2.3,16,84
200,25,172,58,5.8,28,172
2000,25,1776,184,18.4,224,1776
10000,25,9008,207,20.7,992,9008
20000,25,18036,232,23.2,1964,18036
40000,25,35941,160,16.0,4059,35941
60000,25,53878,347,34.7,6122,53878
80000,25,71944,353,35.3,8056,71944
100000,25,90120,249,24.9,9880,90120
2,26,2,1,0.1,0,2
3,26,2,1,0.1,1,2
100,26,90,32,3.2,10,90
200,26,175,2,0.2,25,175
2000,26,1805,46,4.6,195,1805
10000,26,8972,190,19.0,1028,8972
20000,26,18006,180,18.0,1994,18006
40000,26,35860,170,17.0,4140,35860
60000,26,53906,173,17.3,6094,53906
80000,26,72033,156,15.6,7967,72033
100000,26,89983,270,27.0,10017,89983
2,27,2,1,0.1,0,2
3,27,3,2,0.2,0,3
100,27,88,7,0.7,12,88
200,27,180,38,3.8,20,180
2000,27,1799,156,15.6,201,1799
10000,27,8975,297,29.7,1025,8975
20000,27,17892,213,21.3,2108,17892
40000,27,36043,108,10.8,3957,36043
60000,27,53917,272,27.2,6083,53917
80000,27,72024,102,10.2,7976,72024
100000,27,89990,425,42.5,10010,89990
2,28,2,1,0.1,0,2
3,28,3,2,0.2,0,3
100,28,86,31,3.1,14,86
200,28,175,40,4.0,25,175
2000,28,1784,125,12.5,216,1784
10000,28,8991,107,10.7,1009,8991
20000,28,17969,116,11.6,2031,17969
40000,28,35956,116,11.6,4044,35956
60000,28,53903,228,22.8,6097,53903
80000,28,72053,365,36.5,7947,72053
100000,28,89838,630,63.0,10162,89838
2,29,1,1,0.1,1,1
3,29,3,2,0.2,0,3
100,29,89,3,0.3,11,89
200,29,179,14,1.4,21,179
2000,29,1755,131,13.1,245,1755
10000,29,8968,428,42.8,1032,8968
20000,29,17899,108,10.8,2101,17899
40000,29,36030,202,20.2,3970,36030
60000,29,53973,127,12.7,6027,53973
80000,29,72217,138,13.8,7783,72217
100000,29,89901,193,19.3,10099,89901
2,30,1,1,0.1,1,1
3,30,2,2,0.2,1,2
100,30,90,9,0.9,10,90
200,30,177,5,0.5,23,177
2000,30,1795,6,0.6,205,1795
10000,30,8990,340,34.0,1010,8990
20000,30,17972,302,30.2,2028,17972
40000,30,35968,189,18.9,4032,35968
60000,30,53991,324,32.4,6009,53991
80000,30,72042,232,23.2,7958,72042
100000,30,90083,605,60.5,9917,90083
2,31,2,1,0.1,0,2
3,31,3,2,0.2,0,3
100,31,89,28,2.8,11,89
200,31,174,21,2.1,26,174
2000,31,1782,56,5.6,218,1782
10000,31,9015,137,13.7,985,9015
20000,31,18006,501,50.1,1994,18006
40000,31,35993,393,39.3,4007,35993
60000,31,54155,309,30.9,5845,54155
80000,31,71849,525,52.5,8151,71849
100000,31,89928,32,3.2,10072,89928
2,32,2,1,0.1,0,2
3,32,2,1,0.1,1,2
100,32,88,50,5.0,12,88
200,32,170,84,8.4,30,170
2000,32,1769,155,15.5,231,1769
10000,32,8984,101,10.1,1016,8984
20000,32,17993,242,24.2,2007,17993
40000,32,35975,217,21.7,4025,35975
60000,32,53891,198,19.8,6109,53891
80000,32,71957,390,39.0,8043,71957
100000,32,90044,113,11.3,9956,90044
2,33,1,1,0.1,1,1
3,33,2,2,0.2,1,2
100,33,88,6,0.6,12,88
200,33,175,28,2.8,25,175
2000,33,1716,668,66.8,284,1716
10000,33,8961,45,4.5,1039,8961
20000,33,17954,156,15.6,2046,17954
40000,33,36000,421,42.1,4000,36000
60000,33,53879,380,38.0,6121,53879
80000,33,72041,162,16.2,7959,72041
100000,33,89878,344,34.4,10122,89878
2,34,1,1,0.1,1,1
3,34,3,2,0.2,0,3
100,34,85,27,2.7,15,85
200,34,173,43,4.3,27,173
2000,34,1786,183,18.3,214,1786
10000,34,9008,252,25.2,992,9008
20000,34,17958,271,27.1,2042,17958
40000,34,35994,199,19.9,4006,35994
60000,34,53993,176,17.6,6007,53993
80000,34,71796,221,22.1,8204,71796
100000,34,90083,132,13.2,9917,90083
2,35,1,1,0.1,1,1
3,35,3,2,0.2,0,3
100,35,85,5,0.5,15,85
200,35,176,85,8.5,24,176
2000,35,1772,229,22.9,228,1772
10000,35,8968,89,8.9,1032,8968
20000,35,17959,313,31.3,2041,17959
40000,35,35956,99,9.9,4044,35956
60000,35,53953,492,49.2,6047,53953
80000,35,71872,148,14.8,8128,71872
100000,35,89873,170,17.0,10127,89873
2,36,2,1,0.1,0,2
3,36,3,2,0.2,0,3
100,36,86,25,2.5,14,86
200,36,174,31,3.1,26,174
2000,36,1805,31,3.1,195,1805
10000,36,8979,70,7.0,1021,8979
20000,36,17975,107,10.7,2025,17975
40000,36,36054,275,27.5,3946,36054
60000,36,54008,510,51.0,5992,54008
80000,36,71950,236,23.6,8050,71950
100000,36,89892,143,14.3,10108,89892
2,37,2,1,0.1,0,2
3,37,3,2,0.2,0,3
100,37,83,15,1.5,17,83
200,37,179,2,0.2,21,179
2000,37,1827,10,1.0,173,1827
10000,37,9009,172,17.2,991,9009
20000,37,17926,68,6.8,2074,17926
40000,37,35971,158,15.8,4029,35971
60000,37,53999,236,23.6,6001,53999
80000,37,72093,253,25.3,7907,72093
100000,37,89911,124,12.4,10089,89911
2,38,0,1,0.1,2,0
3,38,2,1,0.1,1,2
100,38,83,9,0.9,17,83
200,38,178,5,0.5,22,178
2000,38,1776,392,39.2,224,1776
10000,38,9006,186,18.6,994,9006
20000,38,17993,256,25.6,2007,17993
40000,38,35868,346,34.6,4132,35868
60000,38,53853,179,17.9,6147,53853
80000,38,71843,152,15.2,8157,71843
100000,38,89854,37,3.7,10146,89854
2,39,1,1,0.1,1,1
3,39,2,2,0.2,1,2
100,39,89,24,2.4,11,89
200,39,173,65,6.5,27,173
2000,39,1803,133,13.3,197,1803
10000,39,9018,139,13.9,982,9018
20000,39,17974,157,15.7,2026,17974
40000,39,35964,167,16.7,4036,35964
60000,39,54064,71,7.1,5936,54064
80000,39,72071,560,56.0,7929,72071
100000,39,90099,190,19.0,9901,90099
2,40,1,1,0.1,1,1
3,40,3,2,0.2,0,3
100,40,86,44,4.4,14,86
200,40,181,6,0.6,19,181
2000,40,1809,53,5.3,191,1809
10000,40,8969,194,19.4,1031,8969
20000,40,18023,95,9.5,1977,18023
40000,40,35894,96,9.6,4106,35894
60000,40,54044,116,11.6,5956,54044
80000,40,72048,156,15.6,7952,72048
100000,40,89961,118,11.8,10039,89961
2,41,2,1,0.1,0,2
3,41,3,2,0.2,0,3
100,41,95,14,1.4,5,95
200,41,177,39,3.9,23,177
2000,41,1797,59,5.9,203,1797
10000,41,9055,35,3.5,945,9055
20000,41,18057,95,9.5,1943,18057
40000,41,36000,186,18.6,4000,36000
60000,41,53924,180,18.0,6076,53924
80000,41,72000,35,3.5,8000,72000
100000,41,89947,378,37.8,10053,89947
2,42,2,1,0.1,0,2
3,42,3,2,0.2,0,3
100,42,89,2,0.2,11,89
200,42,173,54,5.4,27,173
2000,42,1787,114,11.4,213,1787
10000,42,8987,123,12.3,1013,8987
20000,42,17965,31,3.1,2035,17965
40000,42,35994,210,21.0,4006,35994
60000,42,54066,201,20.1,5934,54066
80000,42,71893,195,19.5,8107,71893
100000,42,89957,84,8.4,10043,89957
2,43,2,1,0.1,0,2
3,43,2,2,0.2,1,2
100,43,84,37,3.7,16,84
200,43,186,24,2.4,14,186
2000,43,1782,105,10.5,218,1782
10000,43,8995,178,17.8,1005,8995
20000,43,18018,224,22.4,1982,18018
40000,43,36049,26,2.6,3951,36049
60000,43,53983,57,5.7,6017,53983
80000,43,71897,198,19.8,8103,71897
100000,43,89987,221,22.1,10013,89987
2,44,2,1,0.1,0,2
3,44,3,2,0.2,0,3
100,44,88,24,2.4,12,88
200,44,172,70,7.0,28,172
2000,44,1795,65,6.5,205,1795
10000,44,8983,191,19.1,1017,8983
20000,44,17983,217,21.7,2017,17983
40000,44,35880,195,19.5,4120,35880
60000,44,53991,9,0.9,6009,53991
80000,44,72003,78,7.8,7997,72003
100000,44,89873,238,23.8,10127,89873
2,45,2,1,0.1,0,2
3,45,3,2,0.2,0,3
100,45,90,9,0.9,10,90
200,45,172,57,5.7,28,172
2000,45,1761,238,23.8,239,1761
10000,45,8975,247,24.7,1025,8975
20000,45,18011,157,15.7,1989,18011
40000,45,35967,170,17.0,4033,35967
60000,45,53969,150,15.0,6031,53969
80000,45,71919,262,26.2,8081,71919
100000,45,90144,265,26.5,9856,90144
2,46,1,1,0.1,1,1
3,46,3,2,0.2,0,3
100,46,94,2,0.2,6,94
200,46,176,29,2.9,24,176
2000,46,1786,35,3.5,214,1786
10000,46,8955,315,31.5,1045,8955
20000,46,18028,100,10.0,1972,18028
40000,46,36032,201,20.1,3968,36032
60000,46,53918,373,37.3,6082,53918
80000,46,71940,263,26.3,8060,71940
100000,46,90108,270,27.0,9892,90108
2,47,1,1,0.1,1,1
3,47,3,2,0.2,0,3
100,47,89,14,1.4,11,89
200,47,176,64,6.4,24,176
2000,47,1800,59,5.9,200,1800
10000,47,9008,121,12.1,992,9008
20000,47,18030,53,5.3,1970,18030
40000,47,35895,220,22.0,4105,35895
60000,47,54048,133,13.3,5952,54048
80000,47,71994,238,23.8,8006,71994
100000,47,90010,280,28.0,9990,90010
2,48,2,1,0.1,0,2
3,48,3,2,0.2,0,3
100,48,87,34,3.4,13,87
200,48,171,63,6.3,29,171
2000,48,1804,108,10.8,196,1804
10000,48,8961,134,13.4,1039,8961
20000,48,17982,234,23.4,2018,17982
40000,48,36005,18,1.8,3995,36005
60000,48,53655,3334,333.4,6345,53655
80000,48,72076,172,17.2,7924,72076
100000,48,89975,177,17.7,10025,89975
2,49,2,1,0.1,0,2
3,49,3,2,0.2,0,3
100,49,90,28,2.8,10,90
200,49,176,14,1.4,24,176
2000,49,1770,225,22.5,230,1770
10000,49,9009,304,30.4,991,9009
20000,49,17954,55,5.5,2046,17954
40000,49,35983,282,28.2,4017,35983
60000,49,53893,407,40.7,6107,53893
80000,49,71993,225,22.5,8007,71993
100000,49,89895,232,23.2,10105,89895
2,50,2,1,0.1,0,2
3,50,3,2,0.2,0,3
100,50,82,33,3.3,18,82
200,50,178,13,1.3,22,178
2000,50,1823,109,10.9,177,1823
10000,50,8983,525,52.5,1017,8983
20000,50,17982,386,38.6,2018,17982
40000,50,36004,122,12.2,3996,36004
60000,50,53907,423,42.3,6093,53907
80000,50,72039,415,41.5,7961,72039
100000,50,90017,235,23.5,9983,90017
